,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
5817,17,3,0,3,1,0,0,0,2022,200.7741894,112.0629916,12.47957393,0.4835,28.6382309146,37.874924444,38.36657546
5818,17,3,1,3,1,0,0,0,2022,84.50274545,31.46729346,12.982884904600002,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5819,17,3,2,3,1,0,0,0,2022,140.9587786,136.7538347,12.982884904600002,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5820,17,5,0,3,1,0,0,0,2022,134.0802186,86.146612372,11.95896121,0.4835,28.6382309146,37.874924444,38.36657546
5821,17,1,0,3,1,0,0,0,2022,173.2040155,121.1961294,4.802618655,0.4835,28.6382309146,37.874924444,38.36657546
5822,17,1,1,3,1,0,0,0,2022,153.4764858,73.68967436,3.5696598514,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5823,17,1,2,3,1,0,0,0,2022,201.6578144,169.219795,3.5696598514,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5824,15,0,0,2,1,1,0,0,2010,176.3051777,68.19603951,17.78572518026483,0.4656,11.37092438,43.04306867,32.758122147908104
5825,15,0,1,2,1,1,0,0,2010,145.4314324,43.2068162,17.8235422239216,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5826,15,0,2,2,1,1,0,0,2010,223.6337621,95.64708325,17.8235422239216,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5827,15,4,0,2,1,1,0,0,2010,165.471392,41.43576084,13.543945620782285,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5828,15,4,1,2,1,1,0,0,2010,129.3449466,32.993474504285714,13.441195032824112,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5829,15,4,2,2,1,1,0,0,2010,176.02858576821433,37.04970188785715,13.441195032824112,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5830,15,2,0,2,1,1,0,0,2010,222.4491736,79.27768495,14.414207997696623,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5831,15,2,1,2,1,1,0,0,2010,187.0074603,37.05418792,14.361722407724216,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5832,15,2,2,2,1,1,0,0,2010,270.0033384,125.2426489,14.361722407724216,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5833,15,3,0,2,1,1,0,0,2010,150.0559933,59.93461575,26.732057345213796,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5834,15,3,1,2,1,1,0,0,2010,123.1753139,37.60668304,27.17489609688862,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5835,15,3,2,2,1,1,0,0,2010,192.2459893,84.80737193,27.17489609688862,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5836,15,5,0,2,1,1,0,0,2010,171.6162947081336,66.29862533250302,19.830632846846697,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5837,15,1,0,2,1,1,0,0,2010,203.5192757,84.24736528,8.56068937656717,0.47146606217830755,10.42146530681728,43.830935938416275,32.922275596716254
5838,15,1,1,2,1,1,0,0,2010,169.406946,56.30732419,8.470416576519797,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5839,15,1,2,2,1,1,0,0,2010,234.28284539642857,113.6452998,8.470416576519797,0.4715915202289244,10.402780544525275,43.852612601144905,32.93651961264687
5840,15,0,0,2,1,1,0,0,2011,174.726684,68.89421421,17.997270058480265,0.4656,11.37092438,43.04306867,30.924509998826572
5841,15,0,1,2,1,1,0,0,2011,143.9344364,41.85665529,18.177230282845944,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5842,15,0,2,2,1,1,0,0,2011,221.1460743,98.87055619,18.177230282845944,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5843,15,4,0,2,1,1,0,0,2011,160.6969745,39.31346614,13.662765009208657,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5844,15,4,1,2,1,1,0,0,2011,130.1238387,36.63279884,13.344577872139027,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5845,15,4,2,2,1,1,0,0,2011,214.8031634,35.62949437,13.344577872139027,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5846,15,2,0,2,1,1,0,0,2011,224.7498503,75.84798812,15.158351446460154,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5847,15,2,1,2,1,1,0,0,2011,185.5701621,39.13875488,15.164094238784713,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5848,15,2,2,2,1,1,0,0,2011,279.9693985,117.9916001,15.164094238784713,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5849,15,3,0,2,1,1,0,0,2011,149.9089836,60.87723136,23.015812256192493,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5850,15,3,1,2,1,1,0,0,2011,122.728312,36.68799005,23.598242666517375,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5851,15,3,2,2,1,1,0,0,2011,192.0497694,87.75814268,23.598242666517375,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5852,15,5,0,2,1,1,0,0,2011,172.04854534831293,67.3663859411905,18.912957126320762,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5853,15,1,0,2,1,1,0,0,2011,201.057929,85.22750032,8.733100787532766,0.4646050619075786,11.363717060397757,42.408625378295255,31.028120297347925
5854,15,1,1,2,1,1,0,0,2011,168.5841857,54.10874604,8.470301275561637,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5855,15,1,2,2,1,1,0,0,2011,247.0755397,118.1410179,8.470301275561637,0.46460257782376524,11.363699065724422,42.407041349777884,31.033111165808588
5856,15,0,0,2,1,1,0,0,2012,173.0305225,68.34566507,16.94540942480185,0.4656,11.37092438,43.04306867,30.370585329176762
