,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
6647,19,2,1,3,1,0,0,0,2022,3.5253754844,894.4426825999999,15.588424906,28.719423212,4.3524810365999995,24.80244749,12.219999999999997
6648,19,2,2,3,1,0,0,0,2022,3.5253754844,894.4426825999999,15.588424906,28.719423212,4.3524810365999995,24.80244749,12.219999999999997
6649,19,3,0,3,1,0,0,0,2022,1.984599719,894.4426826000001,8.528422102,36.73887849,4.3524810365999995,32.02791681,11.219999999999999
6650,19,3,1,3,1,0,0,0,2022,4.9640984988,894.4426825999999,8.9066944188,35.003982414,4.3524810365999995,23.206847258,12.219999999999997
6651,19,3,2,3,1,0,0,0,2022,4.9640984988,894.4426825999999,8.9066944188,35.003982414,4.3524810365999995,23.206847258,12.219999999999997
6652,19,5,0,3,1,0,0,0,2022,1.293204797,894.4426826000001,12.77337179,42.86862194,4.3524810365999995,28.92728003,11.219999999999999
6653,19,1,0,3,1,0,0,0,2022,2.090458686,894.4426826000001,12.25147725,64.68690225,4.3524810365999995,11.71242537,11.219999999999999
6654,19,1,1,3,1,0,0,0,2022,4.688648024,894.4426825999999,10.778075115,55.611949290000005,4.3524810365999995,8.6365969874,12.219999999999997
6655,19,1,2,3,1,0,0,0,2022,4.688648024,894.4426825999999,10.778075115,55.611949290000005,4.3524810365999995,8.6365969874,12.219999999999997
6656,12,0,0,3,1,0,0,0,2010,9.086242739,566.7572296,8.991249396,47.34408497,4.1641314938,5.484874385,12.2
6657,12,0,1,3,1,0,0,0,2010,5.0598612732,772.2467206,10.554013344400001,49.48128775,4.164131493799999,10.3454504676,16.919999999999998
6658,12,0,2,3,1,0,0,0,2010,5.0598612732,772.2467206,10.554013344400001,49.48128775,4.164131493799999,10.3454504676,16.919999999999998
6659,12,4,0,3,1,0,0,0,2010,5.723894414600001,772.2467206,8.780898679,44.64424167,4.164131493799999,14.268000994000001,16.919999999999998
6660,12,4,1,3,1,0,0,0,2010,5.7238944146,772.2467205999999,8.759217456,49.82703957,4.1641314938,14.268000994,16.919999999999998
6661,12,4,2,3,1,0,0,0,2010,5.7238944146,772.2467205999999,8.759217456,49.82703957,4.1641314938,14.268000994,16.919999999999998
6662,12,2,0,3,1,0,0,0,2010,4.3582413650000005,772.2467206,13.56541077,26.99010597,4.164131493799999,30.325770324,16.919999999999998
6663,12,2,1,3,1,0,0,0,2010,4.358241365,772.2467205999999,14.656378066000002,32.601522591999995,4.1641314938,30.325770323999997,16.919999999999998
6664,12,2,2,3,1,0,0,0,2010,4.358241365,772.2467205999999,14.656378066000002,32.601522591999995,4.1641314938,30.325770323999997,16.919999999999998
6665,12,3,0,3,1,0,0,0,2010,5.141426653,772.2467206,7.348884544,24.48418157,4.164131493799999,25.908980940000003,16.919999999999998
6666,12,3,1,3,1,0,0,0,2010,5.141426653,772.2467205999999,7.213752777000001,34.633429746000004,4.1641314938,25.90898094,16.919999999999998
6667,12,3,2,3,1,0,0,0,2010,5.141426653,772.2467205999999,7.213752777000001,34.633429746000004,4.1641314938,25.90898094,16.919999999999998
6668,12,5,0,3,1,0,0,0,2010,5.553071102000001,772.2467206,21.93720501,24.76313523,4.164131493799999,21.83313196,16.919999999999998
6669,12,1,0,3,1,0,0,0,2010,5.196640155200001,772.2467206,8.576460055,52.04832441,4.164131493799999,9.6375552512,16.919999999999998
6670,12,1,1,3,1,0,0,0,2010,5.1966401552,772.2467205999999,10.8938205468,56.35420727,4.1641314938,9.637555251199998,16.919999999999998
6671,12,1,2,3,1,0,0,0,2010,5.1966401552,772.2467205999999,10.8938205468,56.35420727,4.1641314938,9.637555251199998,16.919999999999998
6672,12,0,0,3,1,0,0,0,2011,9.086242739,592.6798219,8.991249396,47.34408497,4.164131493799999,5.484874385,12.2
6673,12,0,1,3,1,0,0,0,2011,5.0598612732,773.3017034000001,10.554013344400001,49.48128775,4.164131493799999,10.3454504676,16.919999999999998
6674,12,0,2,3,1,0,0,0,2011,5.0598612732,773.3017034000001,10.554013344400001,49.48128775,4.164131493799999,10.3454504676,16.919999999999998
6675,12,4,0,3,1,0,0,0,2011,5.7238944146,773.3017034000001,8.780898679,44.64424167,4.164131493799999,14.268000994,16.919999999999998
6676,12,4,1,3,1,0,0,0,2011,5.723894414600001,773.3017033999998,8.759217455999998,49.82703957,4.1641314938,14.268000994000001,15.319999999999999
6677,12,4,2,3,1,0,0,0,2011,5.723894414600001,773.3017033999998,8.759217455999998,49.82703957,4.1641314938,14.268000994000001,15.319999999999999
