,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Births | Low Birthweight,Births | Preterm Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Diabetes Deaths,Disability | People with Disabilities,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child","Housing | Homeless, Children",Housing | Renters vs. Owners,Income Inequality | Income Inequality,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Population | Children,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Infection | COVID-19 Deaths,Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Gonorrhea Cases,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Transportation | Lack of Car
1677,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.2664919157163701,,0.3973680113279534,0.37478205637879003,0.3107093652824667,0.2363201002836759,0.010364523197422912,,0.32958171266156966,0.16859350960674702,,0.17835081234173944,,0.13364419109632295,0.1922899080207499,,,,,0.07431134398297913,,0.19754305937701297,,,,,,,,,,,,,,,,,,0.10284598784665855,0.07416117859648914,
5211,0.6,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,,,,,0.3684260696600608,,0.13687981251838807,0.4531106177308941,0.13676757714495402,,0.39574380610759474,0.20287205957888346,,0.2880933051906968,,0.33718799856627113,,,,,,,,,,,,,,,,,,,,,,,,,,0.09834050562767749,,
3128,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.5913902381584406,,0.583287522301266,0.5495392948355081,0.1400508175918562,,0.49322992491842577,0.16822278887066153,,0.3814456049501848,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05744446278981105,0.04033411272065518,
6872,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.9349352303609654,,,0.8473146240963777,0.2976904335517051,,0.8309405106771864,,,0.4602299753444447,,0.6962015173235059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.8,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,0.2859686566674922,,0.37370500077200347,,,0.16522172784374875,,,0.19791060134350213,0.1451018399955129,,0.1538925204205249,,,0.03521979268980875,,,,,0.416011471254839,,0.19158900303662282,,,,,,,,,,,,,,,,,,,,
5002,0.6,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,0.2784584930464286,,,0.21528447079397364,,,0.2315238516724267,0.05325647996828367,,0.0895280557631198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,0.4,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,0.8589317317831147,,0.8859810775731227,0.44576262397343314,0.13352783566221335,,0.571844282875972,0.12072266249917364,,0.35397695701217324,,0.5560679127677857,,,,,,,,,,,,,,,,,,,,,,,,,,0.01944678776783025,,
3333,0.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,0.45442174211653485,,0.43623224462396165,,,,0.41052859201004804,0.05003587312010161,,0.20578852838106415,,0.37918983637176046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6866,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.7267329290947633,,0.6150708790669916,0.5391758435865138,0.10142138752686383,,0.6076787910078334,0.29610025354109615,,0.37311027914357153,,0.5132615921431478,,,,,,,,,,,,,,,,,,,,,,,,,,0.12865095566095955,0.10496479838530057,
5001,0.6,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,0.17816542388634088,,0.24277467093159213,,,0.1803827181474108,0.036833591645920455,,0.2052506498197942,0.08900072888643593,,0.1263623985051237,,,0.0855024645549215,,,,,0.13547146721248143,,0.23544705549368455,,,,,,,,,,,,,,,,,,,,
3544,0.4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,0.8231866488987605,,0.6954296892067859,0.8735839531482448,0.3316432839865406,,0.6848931071315383,0.25595307374789344,,0.48495288115091084,,0.5981897413210928,,,,,,,,,,,,,,,,,,,,,,,,,,0.07272368896194285,0.02554948257333112,
3340,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.3313831970820777,,,,,0.26290604894520736,,0.7364378941026396,,,,,,,,,,,,,,,,,,,,
6455,0.4,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.2935465078231653,,,0.31977584468674936,0.05684278184876767,,0.2217508726724946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,0.6,0.5,1.0,1.0,1.0,0.0,1.0,0.0,,,,,0.19480852527919879,,0.08793488046890571,0.15169627099957475,0.014634636931271915,,0.19781098215662346,0.0520764553685359,,0.08888430889562828,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024791618828949716,0.011837992962161443,
217,0.6,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,0.20323202724916437,,,,,0.0012966890016651625,0.08542721253571181,,0.025003425245383425,0.11137988585134533,,0.09593492570586198,,,0.12806589229872464,,,,,0.3333769028512399,,0.3067743922712394,,,,,,,,,,,,,,,,,,,,
6876,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3202701443838051,,,,,0.30214558486663284,,0.7077086994689775,,,,,,,,,,,,,,,,,,,,
3758,0.2,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,0.3827413050696166,,,0.2321403712108531,0.010781403515290501,,0.3179947725322481,0.08406414197586767,,0.1637474051882222,,0.18536028372658378,,,,,,,,,,,,,,,,,,,,,,,,,,0.06299573846204623,0.028228379829380985,
3329,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,,,,,0.34025160501025314,,0.23799205382755817,0.3266557904918712,0.00896930306109441,,0.2756579138890253,0.03264295858664699,,0.11636576227537712,,0.22268458745034378,,,,,,,,,,,,,,,,,,,,,,,,,,0.020359773476603758,,
426,0.6,0.5,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,,,,,0.13390811688674706,,,0.08580753984399286,,,0.09375502280918159,0.013579813016455647,,0.0572348474881793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,0.6,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,,,,,0.18403223861046145,,0.0687710115772997,0.2080442991415384,0.007190411749850094,,0.1583659436094188,0.009494407671746622,,0.07732373780670893,,0.21045222914192915,,,,,,,,,,,,,,,,,,,,,,,,,,0.014741808777457097,0.010439460970742406,
2704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04605758757224543,0.0910487748195043,0.3585093309063028,,0.5365946388976419,0.5075795493881647,0.6022197849286878,0.3997550718142903,0.0676406613116203,0.4793775764372166,0.43678022017844575,0.132342310628734,0.43663383118234333,0.2607047696703608,0.1850110583574472,0.2202654339543895,0.265951294436502,0.9511368543655164,,,,0.07217338061973659,0.29022988505747105,0.3928483196463579,0.10441664938012117,,,0.26323401917380146,0.3388958323813421,,0.3839285714285715,0.7255727800693832,0.2309160025022644,0.2261943487001079,0.46934427737123496,0.5955167249727673,,0.22137404580152673,0.4269032453745829,0.0,0.7572815533980582,0.0645141310804908,0.024268958043901882,0.12400183627044109
3960,0.4,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.9679359384574859,,0.92201790248292,0.7499549426409458,0.2654522504440817,,0.7299477302069118,0.2675887669851559,,0.49329920786218057,,0.5372071847507717,,,,,,,,,,,,,,,,,,,,,,,,,,0.065645389722393,0.015010678284219646,
6869,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.3129766606922707,,,0.3127662998113218,,,0.31922560381586346,0.22849884110349825,,0.3095643036407183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.25668615989586463,,,0.3203558884885701,0.06887530113525149,,0.2843762688293808,0.13068428025155007,,0.1523749648350391,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08338423102451822,0.0827127540064202,
1882,0.6,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.32070985754492454,,,0.14160202267726277,,,0.22716555890972595,0.06899213035754502,,0.16996457429461745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,0.2,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,,,,,0.34380565999551466,,0.32319520893549497,0.25591261657163095,,,0.3005563861612883,0.08613159595306122,,0.13810358009853674,,0.10384606932474957,,,,,,,,,,,,,,,,,,,,,,,,,,0.06963825129672231,0.035215761152509135,
3755,0.6,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.09522539295086965,,0.12604499278677292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,0.8,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,0.09660951633623496,,,,,,,,,0.04968793018683381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,0.2,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,0.38981816670914304,,0.38494651468072766,0.23151224075431287,,,0.3062331931902775,0.06364451107983737,,0.1306265977497893,,0.15462319049481302,,,,,,,,,,,,,,,,,,,,,,,,,,0.06622638410803812,,
223,0.2,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.5929210523058356,,0.6466424064364954,,,,0.5480845446654763,0.23739966022862707,,0.3429759537980146,,0.21801857146317682,,,,,,,,,,,,,,,,,,,,,,,,,,0.14961723336981406,0.13821573979935442,
1457,0.0,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,,,,,0.3442936595720152,,0.27233669842989877,0.2762775007263414,0.012602696328472003,,0.2896254597829607,0.056950807130410105,,0.15322413945946725,,0.16212771392219666,,,,,,,,,,,,,,,,,,,,,,,,,,0.032730220895433156,0.014996622700454498,
2714,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.15187963668097906,,,0.09566601118361621,,,0.11166864259505943,0.015275278352244624,,0.07697517154260686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.3180550363531048,,0.4278890832439505,0.5097854035685815,0.4070920260313242,0.34645527828975015,,,0.38866803555016,0.12588790435788708,,0.20324933129283437,,0.2408516985573139,0.3268063277339984,,,,,0.029206750086366067,,0.22229083006309275,,,,,,,,,,,,,,,,,,0.08117161125713718,0.044675041019719905,
6665,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.019985183007068006,,0.2531096119117315,,,0.27072821149721027,,,0.23670975257932406,0.06016525423850859,,0.12723005639308851,,,0.12087245171845233,,,,,0.5186978623462333,,0.3425670203261506,,,,,,,,,,,,,,,,,,,,
3337,0.6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,0.14467668320197008,,0.3082134666863296,0.2241707563388574,0.15612279922194797,0.3085874090927967,0.025673516273795553,,0.2826716113747764,0.04129685320604988,,0.11249402543036553,,0.43869014132542505,0.09323551977630702,,,,,0.3601049848941278,,0.4678684232705829,,,,,,,,,,,,,,,,,,0.009814112895523733,,
633,0.6,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,0.14186302460918343,,0.17632528205347997,,,0.07278709810615265,0.040396636585766636,,0.10167539295673016,0.029464166400644195,,0.06968752426382469,,,0.04335139531532359,,,,,0.22410795767753744,,0.3625349364998486,,,,,,,,,,,,,,,,,,,,
3966,0.2,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.28985220470493833,,0.26975211291993906,0.27355988645391943,,,0.29393548433144207,0.08984976879070708,,0.1316004505687046,,0.13700825525489096,,,,,,,,,,,,,,,,,,,,,,,,,,0.05929967804023542,0.047809002704605814,
216,0.4,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.8020810011411117,,0.7644464464611673,0.700108257950372,0.4668529437443124,,0.7115155771355206,0.33312969338647264,,0.5833276448444965,,0.5207005035990517,,,,,,,,,,,,,,,,,,,,,,,,,,0.09949859875260403,0.10109358123198393,
209,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.47681971889605,,0.44280943813649004,0.37278555705419697,0.029706115643224725,,0.38102954976937226,0.08367029384977062,,0.26170377349406565,,0.3224502300946227,,,,,,,,,,,,,,,,,,,,,,,,,,0.061083135736525906,0.060812779849942954,
6448,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12214439172502388,0.07973939303276881,0.16014936954784423,,0.3296717488450903,0.25700207643356016,0.22926938911302924,0.20379621873883497,0.015378235451989764,0.046867388134789065,0.22602770284006157,0.06679410534498251,,0.10367991473836691,0.026381587707757476,0.30581669417112883,0.14312541447648894,0.3775394549407564,,,,0.057946401658484706,0.0,0.35606373550653886,0.9238746798937226,,,0.08809003103447123,0.11693730628175344,,0.08035714285714289,0.7110711481521667,0.1510124057476824,0.7257901591728877,0.1683068630688128,0.4931928545378179,,0.7557251908396947,0.0,0.01925722145804677,0.18932038834951456,0.02625306652952448,0.011889206918536422,0.0045774975359869656
834,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,0.5900881807184494,,0.5849115456110368,0.5358402008620247,0.1380273665432058,,0.4761776160743473,0.15347839496656956,,0.2974409706825889,,0.3408187079358509,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558074896295204,0.04825736537909283,
6461,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.15469317691900994,,0.4231036498885937,0.3745828430609381,0.3103810897922993,0.2559581499412232,0.007770810611180515,,0.3035892239455972,0.10585789614155976,,0.1517488315451812,,0.27518875178668306,0.22951117467592425,,,,,0.009821899311166922,,0.30292865239571387,,,,,,,,,,,,,,,,,,0.04430366549620523,0.025184182792404714,
3551,0.2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,0.4292766983852849,,0.33988157777858624,0.4201401738955805,0.014033058483770034,,0.32982889937963794,0.10579381721025519,,0.1620470044910239,,0.23572480242659166,,,,,,,,,,,,,,,,,,,,,,,,,,0.05792762644238523,0.031440112119113114,
6253,0.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.134391044385161,,0.3977306073459679,0.3669979213701928,0.32124875492998006,0.2582022136172263,0.01567329942124809,,0.28425541276010174,0.12298581848539406,,0.13784585243568181,,0.06481808216030381,0.17972850636157384,,,,,0.26086372208193603,,0.20790712337113584,,,,,,,,,,,,,,,,,,0.10993957417035982,0.0800341043492079,
6874,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.10335916826249118,,,,0.27524316659386205,0.05898187031410789,,0.13253368753623085,,0.409803563370399,,,,,,,,,,,,,,,,,,,,,,,,,,0.04890904755180182,0.04297247897282081,
6033,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.289827956610553,,0.21805237028472904,0.18094768983329076,0.004747008524846238,,0.19433733930237296,0.04077408643443504,,0.08374034580552803,,0.1476465372244699,,,,,,,,,,,,,,,,,,,,,,,,,,0.029500887321296118,0.02193912755290488,
5200,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.2873426493066173,0.3839190569807086,0.4954497223794863,,0.5316909517850718,0.5578364884337147,0.509422049560115,0.43280049470310666,0.10337820933779394,0.5291624199140139,0.42734438475054876,0.15559419975472796,0.3096344275436283,0.2954421238470385,0.08221053315544367,0.2714875738106477,0.3585302782315535,0.15139740329813178,,,,0.08580051092999498,0.60823754789272,0.5001730769385481,0.19649760808331876,,,0.44427866176283154,0.8267467657155875,,0.5089285714285715,0.5813514344462585,0.25745643427454273,0.5887270164991977,0.8086869897588784,1.0,,0.40458015267175573,0.5993327267212617,0.019715726730857405,0.8155339805825242,0.09472584556120915,,0.9131166526245305
1054,0.2,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.4188783299247488,,,,0.38619969307988095,0.0994390840916924,,0.22534802975617116,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10509408355974709,0.10408709153368696,
2292,0.8,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.050623862570704135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,0.2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.38975916650264725,,0.40348822479134727,0.2434344001253193,,,0.30443496991318847,0.0779039470862642,,0.13207908193145654,,0.12591770848512968,,,,,,,,,,,,,,,,,,,,,,,,,,0.05694704318693974,0.031967952807189295,
1052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.6987533843930134,,,,,0.2325325919509823,,0.767367077606525,,,,,,,,,,,,,,,,,,,,
215,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.5190231671503797,,,0.4109645045904358,0.04433737225161487,,0.4144506230837896,0.0724980411229377,,0.30194467533227987,,0.3903793182736509,,,,,,,,,,,,,,,,,,,,,,,,,,0.045501447002191435,0.04212708912486777,
5630,0.2,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.24652332019767306,,,0.33170766627849824,0.08000773799602134,,0.12928532181426378,,0.19343818794766887,,,,,,,,,,,,,,,,,,,,,,,,,,0.05378006198533279,0.04146261046360654,
3959,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.520814966137323,,0.3185437041682333,0.46102217877512863,0.045727453804987446,,0.43229107261375355,0.06403390931324705,,0.2812242723321727,,0.5273505162215267,,,,,,,,,,,,,,,,,,,,,,,,,,0.016127936257051806,,
6245,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,0.3719355259895283,,0.4502570871425072,0.18620741738468327,0.03253276474929472,,0.20921609854145956,0.06790806418271061,,0.11405922672203563,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023921079333836744,,
5,0.8,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,0.3649462634563535,,,0.19540669191204854,,,0.24496442563856927,0.10162939876067004,,0.08168418702391574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,0.8,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,,,,,,,,0.10521189448696208,,,0.1047287626813586,,,0.04657283720442234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.2,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,,,0.20192514946735757,,0.4502066098026844,0.3884905393515681,0.4230427842705547,0.2518472668236541,,,0.32797917607154553,0.09409928316628038,,0.16233870307703027,,0.14755468341033118,0.176510576616759,,,,,0.17986519506463203,,0.20943722860842592,,,,,,,,,,,,,,,,,,0.08479025033744785,0.060987702207951466,
2716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4186231225119911,,,,,0.11469585077767208,,0.6139596307097513,,,,,,,,,,,,,,,,,,,,
4160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11249445782446137,0.22264068194521133,0.45542387762048797,,0.5504595079465563,0.5882630691624678,0.5421917491421696,0.4416885921858641,0.0760265714014793,0.4477407806549201,0.4362908988272212,0.15306552909916063,0.1513427974739869,0.26682248202482794,0.1610022207658269,0.26556237917992875,0.2813131968824757,0.5535309003255802,,,,0.16272051903738544,0.1494252873563218,0.45725973910180456,0.1494159614384816,,,0.4496782269526568,0.7540835494027097,,0.3928571428571429,0.8621898797537205,0.3364774281806956,0.5796819572673406,0.7393954503252163,0.8683909033129688,,0.09923664122137407,0.4801334546557475,0.0,0.7475728155339806,0.07809652575971915,0.06584952544693304,0.40473321873777784
4368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6209804166850397,0.28718349358456857,0.22332919112137095,,0.3753477970335646,0.3554412938770617,0.33412915707908797,0.18334573033300144,0.03149249243298409,0.4528739643031203,0.30280943552047107,0.1305939862712085,0.20033385431680303,0.18191357484182588,0.4151485172646263,0.17520399492417454,0.19888786673320863,0.47412546815476353,,,,0.11485958767244016,0.568007662835249,0.3272907992758431,0.275218354269787,,,0.11738787218612753,0.8218636356306322,,0.03571428571428575,0.42070205319674636,0.16303626453445558,0.16787808336105142,0.42588772951287446,0.5214596773597164,,0.3740458015267175,0.09205338186229906,0.0,0.47572815533980584,0.05835723748672848,0.04348050623980838,0.4235079778409332
4169,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.16520074053315933,,0.16447882549836493,,0.09236645274655313,0.2108807643279809,0.04328000000173734,,0.21343325669948646,0.07897828786552366,,0.11847576587271144,,0.32748818787774764,0.1610712701945572,,,,,0.23775734772860696,,0.4913351006316161,,,,,,,,,,,,,,,,,,0.050283122074152066,0.05254151192027417,
208,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.10817381710156806,0.28889895857743525,0.5407964679571697,,0.5613761278708758,0.5876280671575169,0.5505568576252167,0.48755433830875644,0.14966208227481234,0.678911359905695,0.48585653782442856,0.1767006450239727,0.317629340150927,0.359837785716431,0.04764259750455608,0.35351180349747946,0.3351628607965332,0.4036828615016627,,,,0.12444586313350875,0.602490421455938,0.472780253094376,0.07705295540181988,,,0.09077201404194356,0.843528978887938,,0.3928571428571429,0.5214465350967662,0.2890492352805094,0.7348393683525206,0.7192459113012054,0.9843366100642883,,0.3282442748091603,0.7233848953594175,0.2558459422283356,0.7087378640776699,0.08473669602025792,0.08324732966814953,0.7935179319584079
624,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.008170207707097466,0.09419141833356419,0.3974130646786491,,0.38203210027493184,0.42468943275413773,0.38956880956679873,0.23955577447727877,0.03907133336488329,0.20524255081493348,0.30282686558936345,0.08150278144141686,0.13612972511909127,0.16540777121455033,0.07687082689389486,0.18903707239861456,0.1506427111094982,0.8668873330179525,,,,0.06401344721757274,0.5775862068965516,0.3621607621597764,0.2883800685313447,,,0.02015568839157581,0.07605800936262119,,0.17857142857142858,0.731852072606791,0.20754130047704217,0.4510919206303625,0.41354336806377945,0.6327428361561935,,0.2595419847328244,0.20003033060357894,0.0,0.4368932038834951,0.02875067010189999,0.0202509830101541,0.07239041573278886
6663,0.4,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.474766526361229,,0.3151836714862336,0.3998219143628126,,,0.38015228516522204,0.10380176039606195,,0.28520408228783456,,0.26155854964117964,,,,,,,,,,,,,,,,,,,,,,,,,,0.09008129906909429,,
5417,0.6,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,0.16657385411551995,,0.23868930915910028,0.14136801126378526,0.123030479274204,0.19730615168381657,0.05035114828105548,,0.24655860181755104,0.11082543281028512,0.2409634567352149,0.141254784499015,,0.47908429358864457,0.08090238375677207,,,,,0.13781179530554535,,0.4035953888260519,,,,,,,,,,,,,,,,,,0.03479739131387359,0.016980798704275452,
3,0.8,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,0.3155446824146152,,0.21896381296095904,,,0.0885779437006623,,,0.13074079721080747,0.04292415083542813,,0.05877444868258896,,,0.0,,,,,0.19997403222554727,,0.2221117357786501,,,,,,,,,,,,,,,,,,,,
4797,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.10544290579007765,,0.35314072367187843,0.4183303075196134,0.25830839785620957,0.24201649542055806,,,0.2789556811556584,0.09509912628879125,,0.12502525034694226,,0.12305122185713481,0.19374587379463,,,,,0.09674114391684335,,0.20769845941692477,,,,,,,,,,,,,,,,,,0.05910752209483648,0.01705067609979057,
5618,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.653216637111164,,0.6283244621555817,0.4158156673717333,0.03153077625416537,,0.49142187475332294,0.20762303377378477,,0.24862143147755517,,0.4333543590293374,,,,,,,,,,,,,,,,,,,,,,,,,,0.10171366210846032,0.0756600232063475,
636,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0639650350479442,,,,,0.15619621347752954,,0.20381758654035076,,,,,,,,,,,,,,,,,,,,
2500,0.8,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,,,,,0.28885514928951517,,0.2267890132991441,0.16471817192804733,,,0.19298460033338977,0.034223203230667826,,0.07390667800360273,,0.11730010945915431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.18595643590798275,,0.551780120561554,0.5312242511786492,0.5294420780419359,0.42980110768334007,0.019803870820542295,,0.42802024644945263,0.1654441118975968,,0.23174833203167333,,0.19903408429606567,0.26767506807506114,,,,,0.07096574060142438,,0.2562003439400325,,,,,,,,,,,,,,,,,,0.10057488285807722,0.0898100262009771,
6875,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.4872317412292858,,0.2945679111974345,0.3829719994440153,0.13543701655903229,,0.45539474759759385,0.22311010294270756,,0.30921434026896166,,0.6444000227242274,,,,,,,,,,,,,,,,,,,,,,,,,,0.0943993684841035,0.07343765462900627,
1262,0.2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.4042446019181168,,,0.3016341646565609,0.010732271743700537,,0.36786310408521167,0.09247741196513833,,0.1640493729738179,,0.20130678664856294,,,,,,,,,,,,,,,,,,,,,,,,,,0.07641580837567365,0.07136645736822128,
4796,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4910410793814964,,,,,0.4817210995317519,,0.46859815704011193,,,,,,,,,,,,,,,,,,,,
6871,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.35002451007520347,,,0.27627711524451604,,,0.2995411751480154,0.10364039699296156,,0.22331455824261467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,0.18024100602744056,,0.5089627826292379,0.46177264713860267,0.5404350646307942,0.45250854529636986,,,0.4468488008160183,0.18049030793362392,,0.2785649341171066,,0.23522279982764194,0.28668509126739117,,,,,0.04455699157205699,,0.2423116808944735,,,,,,,,,,,,,,,,,,0.12973174510249855,0.12719665287214083,
6667,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.2112115127330304,,,0.39268894548070793,,,0.3399530112814854,0.1348985316475668,,0.1806058894172521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.4089992924099847,,0.37253752385002864,0.2563410443686487,0.0373860227856997,,0.31268431165423544,0.0738806635638471,,0.16131314128510732,,0.23881414246755428,,,,,,,,,,,,,,,,,,,,,,,,,,0.04343357821765195,0.021312519911605897,
