,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Racial Disparity in Police Killings,Language and Nativity | Primarily Speak Chinese,Crime Incidents | Homicides,Food Access | Limited Supermarket Access,Active Transportation | Walking to Work,Mental Health | Adult Mental Distress,Substance Use | Opioid Overdose Deaths
565,8,4,2,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,1.4670756330696038,14.462452905033201,21.17099980754718,15.514004774264576,5.845481124772869
566,8,2,0,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,18.65067491,14.502745198122016,6.582469053,15.513731308431685,34.66323958
567,8,2,1,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,4.8265249866521875,14.462452905033201,6.539990600969475,15.514004774264576,14.75655306
568,8,2,2,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,36.98199727,14.462452905033201,6.539990600969475,15.514004774264576,60.0166716
569,8,3,0,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,7.459304406,14.502745198122016,10.30832095,15.513731308431685,33.74601746
570,8,3,1,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,1.4692430066729736,14.462452905033201,10.181700602417795,15.514004774264576,11.38112209
571,8,3,2,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,14.6850012,14.462452905033201,10.181700602417795,15.514004774264576,56.38895895
572,8,5,0,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,5.462527160178212,14.502745198122016,14.43014706,15.513731308431685,30.657552638091488
573,8,1,0,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,1.1952876670379942,14.502745198122016,16.94293157,15.513731308431685,32.33823251
574,8,1,1,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,0.6278789385027675,14.462452905033201,17.317244722592,15.514004774264576,15.60727257
575,8,1,2,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,1.8227130933899123,14.462452905033201,17.317244722592,15.514004774264576,48.21859731
576,8,0,0,1,1,0,1,1,2020,-0.755277311,4.157808223,5.402754706,16.36890842,14.0252574,15.5,32.28873904
577,8,0,1,1,1,0,1,1,2020,-0.7552773110000002,4.155912605078277,1.642360865,14.48833388142027,14.192651333042297,15.52922062945975,14.57503607
