,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
0,20,0,0,2,1,0,0,0,2010,46.31688603,6.51123445968839,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
1,20,0,1,2,1,0,0,0,2010,48.736514756475884,6.5000090467960145,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
2,20,0,2,2,1,0,0,0,2010,48.736514756475884,6.5000090467960145,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
3,20,4,0,2,1,0,0,0,2010,5.46000546,3.6905214861023494,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
4,20,4,1,2,1,0,0,0,2010,19.600573456471288,3.67644080217419,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
5,20,4,2,2,1,0,0,0,2010,19.600573456471288,3.67644080217419,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
6,20,2,0,2,1,0,0,0,2010,80.9587217,10.550721783824653,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
7,20,2,1,2,1,0,0,0,2010,68.229304985515,10.477238900841453,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
8,20,2,2,2,1,0,0,0,2010,68.229304985515,10.477238900841453,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
9,20,3,0,2,1,0,0,0,2010,77.94091788,5.687356724899407,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
10,20,3,1,2,1,0,0,0,2010,78.92214804387619,5.677966652578286,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
11,20,3,2,2,1,0,0,0,2010,78.92214804387619,5.677966652578286,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
12,20,5,0,2,1,0,0,0,2010,48.736514756475884,6.140959572948317,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
13,20,1,0,2,1,0,0,0,2010,13.08223875,4.686446331168903,63.14972136969631,-0.048215743868970186,3.2005617670176276,52.55688510934247,7.70543813205185
14,20,1,1,2,1,0,0,0,2010,24.201867302355875,4.672876749412197,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
15,20,1,2,2,1,0,0,0,2010,24.201867302355875,4.672876749412197,63.149728205683004,-0.04821567486904922,3.2005543293690666,52.55690743773199,7.705433142102163
16,20,0,0,2,1,0,0,0,2011,43.60932209,6.3251219160000005,63.14366606,0.003340583,1.927904408,49.97393478,7.104797372
17,20,0,1,2,1,0,0,0,2011,44.95089462046091,6.256052915805902,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
18,20,0,2,2,1,0,0,0,2011,44.95089462046091,6.256052915805902,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
19,20,4,0,2,1,0,0,0,2011,3.856266433,3.8144701563513843,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
20,20,4,1,2,1,0,0,0,2011,17.571770916890884,3.7881661218716047,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
21,20,4,2,2,1,0,0,0,2011,17.571770916890884,3.7881661218716047,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
22,20,2,0,2,1,0,0,0,2011,69.44669804,11.588216699,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
23,20,2,1,2,1,0,0,0,2011,64.94776476112779,11.590721351351013,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
24,20,2,2,2,1,0,0,0,2011,64.94776476112779,11.590721351351013,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
25,20,3,0,2,1,0,0,0,2011,75.81636917,5.787537948615386,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
26,20,3,1,2,1,0,0,0,2011,74.42997948231964,5.781328892011244,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
27,20,3,2,2,1,0,0,0,2011,74.42997948231964,5.781328892011244,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
28,20,5,0,2,1,0,0,0,2011,44.95089462046091,6.959904338673312,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
29,20,1,0,2,1,0,0,0,2011,11.99804114,5.016231462923077,63.149721369696316,-0.043045850890975144,2.9861582973504865,51.95630550661075,7.677213311878505
30,20,1,1,2,1,0,0,0,2011,23.625875713282166,5.044546573381823,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
31,20,1,2,2,1,0,0,0,2011,23.625875713282166,5.044546573381823,63.149728205683004,-0.04304566374745544,2.986145960103888,51.95631411041526,7.677207676928654
