,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
4724,0,4,1,1,1,1,1,1,2019,1.3853516498299983,0.5787982134042554,11.85271528,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4725,0,4,2,1,1,1,1,1,2019,1.3853516498299983,1.29502284,17.96029484,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4726,0,2,0,1,1,1,1,1,2019,1.3854950933561896,10.96709744,37.98143661,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
4727,0,2,1,1,1,1,1,1,2019,1.3853516498299983,2.205308385,31.77213172,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4728,0,2,2,1,1,1,1,1,2019,1.3853516498299983,21.03755308,47.04188654,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4729,0,3,0,1,1,1,1,1,2019,1.3854950933561896,3.56369515,22.23506204,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
4730,0,3,1,1,1,1,1,1,2019,1.3853516498299983,1.436330797,18.16945712,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4731,0,3,2,1,1,1,1,1,2019,1.3853516498299983,5.735490418,27.83764439,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4732,0,5,0,1,1,1,1,1,2019,1.3854950933561896,4.322495340010673,19.21168957259358,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
4733,0,1,0,1,1,1,1,1,2019,1.3854950933561896,1.27095489,13.05227062,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
4734,0,1,1,1,1,1,1,1,2019,1.3853516498299983,0.584785117,9.142540713,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4735,0,1,2,1,1,1,1,1,2019,1.3853516498299983,1.989338005,17.75941974,855.9523676558982,36.56898805784855,28641.165156163912,14.716160728705487
4736,0,0,0,1,1,1,1,1,2020,1.465869692,4.832557117,19.55313294,903.9524303,36.33703672,28697.81109,17.30891865
4737,0,0,1,1,1,1,1,1,2020,1.418429093764779,1.241471196,15.90422173,765.5554519331668,34.25646975920677,26384.850134916178,17.809092848801896
4738,0,0,2,1,1,1,1,1,2020,1.418429093764779,8.621542277,24.13429031,765.5554519331668,34.25646975920677,26384.850134916178,17.809092848801896
4739,0,4,0,1,1,1,1,1,2020,1.418429093764779,0.870197508,14.01128489,765.5554519331668,34.25646975920677,26384.850134916178,17.809092848801896
4740,0,4,1,1,1,1,1,1,2020,1.418176678479043,0.528803158,11.32907259,763.6479477820872,34.20932471370298,26335.454068300016,17.84722857362085
4741,0,4,2,1,1,1,1,1,2020,1.418176678479043,1.250810477,17.11263488,763.6479477820872,34.20932471370298,26335.454068300016,17.84722857362085
4742,0,2,0,1,1,1,1,1,2020,1.418429093764779,13.84864042,36.76275916,765.5554519331668,34.25646975920677,26384.850134916178,17.809092848801896
4743,0,2,1,1,1,1,1,1,2020,1.418176678479043,2.497027817,30.58734884,763.6479477820872,34.20932471370298,26335.454068300016,17.84722857362085
4744,0,2,2,1,1,1,1,1,2020,1.418176678479043,26.81285769,45.62133583,763.6479477820872,34.20932471370298,26335.454068300016,17.84722857362085
