,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.478632479,610.2302608,56.4589983,1.250073127,69.98253334,52.34543447,12.7593816
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,9.0118180344,518.3587787,40.068415664,0.8531599768,76.829393522,51.896127590000006,8.207786739
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,9.0118180344,717.9636638,40.068415664,0.8531599768,76.829393522,51.896127590000006,17.20625413
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,8.55246362,373.2513242,77.39604374,1.257995018,76.829393522,51.896127590000006,20.601948530199998
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,9.1269046644,287.0596385,56.635941509999995,0.762408765,76.829393522,51.896127590000006,13.166563577200003
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,9.1269046644,596.3439508,56.635941509999995,0.762408765,76.829393522,51.896127590000006,27.227421904800003
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,13.99782135,864.9169962,34.2003984,2.740861089,76.829393522,51.896127590000006,19.1984672
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,14.250129428,681.958906,26.620593054,1.7927541141999999,76.829393522,51.896127590000006,15.40422844
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,14.250129428,1105.318106,26.620593054,1.7927541141999999,76.829393522,51.896127590000006,23.39806793
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.280349551,512.512124,32.5782746,1.789563046,76.829393522,51.896127590000006,6.392825145
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,7.5423266764,419.9901832,20.767837231999998,1.2686723480000002,76.829393522,51.896127590000006,2.948211014
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,7.5423266764,637.1340375,20.767837231999998,1.2686723480000002,76.829393522,51.896127590000006,9.63854257
