,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Lung Cancer Deaths,Deaths | Motor Vehicle Deaths,Heat and Disasters | Climate-related  Disasters,Income | Households with Higher-Incomes,Life Expectancy at Birth | Life Expectancy,Race/Ethnicity | Minority Population,Respiratory Infection | New Tuberculosis Cases,Transportation | Public Transportation Use
458,8,3,1,1,1,0,1,1,2012,11.6876770030802,1.9185743933485222,10.60312191224563,54.27041823580178,86.1704716659483,55.80196310460723,7.356713449980214,48.76402108029466
459,8,3,2,1,1,0,1,1,2012,32.72522046,6.342513332620494,10.60312191224563,54.27041823580178,82.06025243,55.80196310460723,7.356713449980214,48.76402108029466
460,8,5,0,1,1,0,1,1,2012,39.35458534639863,4.122722072631959,10.617850195144724,54.27751530141404,80.91677470121876,55.76340564930431,7.356168145883359,41.34044535451743
461,8,1,0,1,1,0,1,1,2012,49.3615195,3.388344086,10.617850195144724,54.27751530141404,79.80685184,55.76340564930431,7.356168145883359,32.93147530537853
462,8,1,1,1,1,0,1,1,2012,43.61304544,2.8855557347599117,10.60312191224563,54.27041823580178,82.19247258,55.80196310460723,7.356713449980214,35.42618600698476
463,8,1,2,1,1,0,1,1,2012,56.07751272,5.033328932,10.60312191224563,54.27041823580178,77.07165408,55.80196310460723,7.356713449980214,35.42618600698476
464,8,0,0,1,1,0,1,1,2013,40.79587102,4.468240893,11.3,57.27522423,80.56931783,55.09416311,6.4,33.63852467
465,8,0,1,1,1,0,1,1,2013,34.25430874,2.68587929,11.300000000000002,55.1002601787118,83.35713161,54.18427275017715,7.125217339396883,33.382482012010925
466,8,0,2,1,1,0,1,1,2013,49.93006813,6.475312926,11.300000000000002,55.1002601787118,77.6304818,54.18427275017715,7.125217339396883,33.382482012010925
467,8,4,0,1,1,0,1,1,2013,36.30496495,3.876053208629077,11.300000000000002,55.1002601787118,84.60907303,54.18427275017715,7.125217339396883,31.67169338
468,8,4,1,1,1,0,1,1,2013,24.75732241,2.9953653349987537,11.3,55.099392225696946,89.35133720343995,54.18390964436834,7.1268572703279025,35.50720158932504
469,8,4,2,1,1,0,1,1,2013,51.25175378,4.881503797957607,11.3,55.099392225696946,84.91662270442127,54.18390964436834,7.1268572703279025,35.50720158932504
470,8,2,0,1,1,0,1,1,2013,34.76206722,6.668654854,11.300000000000002,55.1002601787118,79.58671509,54.18427275017715,7.125217339396883,37.99168904
471,8,2,1,1,1,0,1,1,2013,24.10359072,4.1732494248161,11.3,55.099392225696946,82.44596775,54.18390964436834,7.1268572703279025,41.071084881083465
472,8,2,2,1,1,0,1,1,2013,52.21632937,11.14865791,11.3,55.099392225696946,75.79046032,54.18390964436834,7.1268572703279025,41.071084881083465
473,8,3,0,1,1,0,1,1,2013,18.87806212,3.200683329,11.300000000000002,55.1002601787118,84.13381168,54.18427275017715,7.125217339396883,44.22439468
474,8,3,1,1,1,0,1,1,2013,12.36578311,1.6374955884458007,11.3,55.099392225696946,87.28160055617258,54.18390964436834,7.1268572703279025,46.31285764539507
475,8,3,2,1,1,0,1,1,2013,29.70855344,6.106886518139059,11.3,55.099392225696946,80.68286863,54.18390964436834,7.1268572703279025,46.31285764539507
