,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Crime Incidents | Violent Crime,Disability | People with Disabilities,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Physical Activity | Teen Computer Time,"Racial Segregation Indices | Racial Segregation, White and Non-White","Sexually Transmitted Disease | Syphilis, Newborns"
866,5,0,2,0,1,1,1,1,2012,9.397866705361057,853.6381558098643,10.599795654950048,474.0553712420737,23.120523204967256,41.198819876333914,61.03994499805237,28.755394996694033
867,5,4,0,0,1,1,1,1,2012,9.237555135,853.6381558098643,6.476359915,474.0553712420737,23.120523204967256,47.7120494289779,61.03994499805237,28.755394996694033
868,5,4,1,0,1,1,1,1,2012,9.209254589842333,852.9230775011696,6.986570906118359,475.18226699265045,23.167210643064198,42.41640729716923,61.048036712730486,28.675144686812146
869,5,4,2,0,1,1,1,1,2012,9.209254589842333,852.9230775011696,6.986570906118359,475.18226699265045,23.167210643064198,44.15989211152936,61.048036712730486,28.675144686812146
870,5,2,0,0,1,1,1,1,2012,14.34250686,853.6381558098643,15.64903394,474.0553712420737,23.120523204967256,42.2715003044458,61.03994499805237,28.755394996694033
871,5,2,1,0,1,1,1,1,2012,13.830105330022223,852.9230775011696,15.261745317018235,475.18226699265045,23.167210643064198,40.90117003068501,61.048036712730486,28.675144686812146
872,5,2,2,0,1,1,1,1,2012,13.830105330022223,852.9230775011696,15.261745317018235,475.18226699265045,23.167210643064198,42.24413618031035,61.048036712730486,28.675144686812146
873,5,3,0,0,1,1,1,1,2012,7.449507764,853.6381558098643,7.089940731,474.0553712420737,23.120523204967256,38.87459226258748,61.03994499805237,28.755394996694033
874,5,3,1,0,1,1,1,1,2012,7.399376976125442,852.9230775011696,7.333764794213786,475.18226699265045,23.167210643064198,39.38194483435723,61.048036712730486,28.675144686812146
875,5,3,2,0,1,1,1,1,2012,7.399376976125442,852.9230775011696,7.333764794213786,475.18226699265045,23.167210643064198,40.724910983982575,61.048036712730486,28.675144686812146
876,5,5,0,0,1,1,1,1,2012,9.397866705361057,853.6381558098643,15.17467249,474.0553712420737,23.120523204967256,39.17385085273482,61.03994499805237,28.755394996694033
877,5,1,0,0,1,1,1,1,2012,6.986863024,853.6381558098643,9.672823262,474.0553712420737,23.120523204967256,38.241264149551284,61.03994499805237,28.755394996694033
878,5,1,1,0,1,1,1,1,2012,6.913881117159702,852.9230775011696,9.244519913441,475.18226699265045,23.167210643064198,38.52568149044332,61.048036712730486,28.675144686812146
879,5,1,2,0,1,1,1,1,2012,6.913881117159702,852.9230775011696,9.244519913441,475.18226699265045,23.167210643064198,39.93531105859341,61.048036712730486,28.675144686812146
880,5,0,0,0,1,1,1,1,2013,9.495566192,884.28,10.56685087,486.4375057092132,20.71115476,45.0,60.17365264,31.9
881,5,0,1,0,1,1,1,1,2013,9.557190139623984,918.3645092336429,10.623098684600293,535.2364560728735,20.912442553306207,43.8,60.57419051214338,31.513941468792286
882,5,0,2,0,1,1,1,1,2013,9.557190139623984,918.3645092336429,10.623098684600293,535.2364560728735,20.912442553306207,46.4,60.57419051214338,31.513941468792286
883,5,4,0,0,1,1,1,1,2013,9.171958964,918.3645092336429,7.375977954,535.2364560728735,20.912442553306207,49.65630246038076,60.57419051214338,31.513941468792286
884,5,4,1,0,1,1,1,1,2013,9.20530198162138,918.5163669294294,6.990740350229783,537.998410026569,20.912522880310664,41.90170523685501,60.57435035297085,31.50710356015614
885,5,4,2,0,1,1,1,1,2013,9.20530198162138,918.5163669294294,6.990740350229783,537.998410026569,20.912522880310664,43.30842689338629,60.57435035297085,31.50710356015614
