,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,Population | Children,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Opioid Overdose Deaths
31,20,1,2,2,1,0,0,0,2011,180.1716958,4.709219030309795,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,9.364077956
32,20,0,0,2,1,0,0,0,2012,147.1244425,6.5456014853684215,63.14366606,7.5507028346923075,17.896659471166668,22.04468091,74.1783373157574,4.584204798
33,20,0,1,2,1,0,0,0,2012,125.9314883,6.503478674568497,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,2.635376687
34,20,0,2,2,1,0,0,0,2012,179.5597819,6.503478674568497,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,6.523956392
35,20,4,0,2,1,0,0,0,2012,123.208431,4.138429515969697,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,3.460768163936249
36,20,4,1,2,1,0,0,0,2012,113.7519202,4.240537392199055,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,3.3426522083460513
37,20,4,2,2,1,0,0,0,2012,137.8968535,4.240537392199055,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,4.152774342323538
38,20,2,0,2,1,0,0,0,2012,194.1265581,11.58712656763158,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,3.80922737225
39,20,2,1,2,1,0,0,0,2012,171.6166275,11.591033814494736,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,6.874371678828572
40,20,2,2,2,1,0,0,0,2012,239.1025569,11.591033814494736,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,6.6349544495
41,20,3,0,2,1,0,0,0,2012,132.6164974,6.168514242052631,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,3.795374709
42,20,3,1,2,1,0,0,0,2012,111.6599422,6.289194336190167,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,4.03436924382375
43,20,3,2,2,1,0,0,0,2012,162.4711594,6.289194336190167,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,5.293765188
44,20,5,0,2,1,0,0,0,2012,166.38088361497336,6.966016230511909,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,6.747241446064397
45,20,1,0,2,1,0,0,0,2012,149.1352663,4.866963170368421,63.14972136969631,8.556687552254793,18.984411021596703,25.430094513395773,74.17870482863648,5.882643029
46,20,1,1,2,1,0,0,0,2012,127.5556595,4.8639388809385,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,3.468504478
47,20,1,2,2,1,0,0,0,2012,181.8516682,4.8639388809385,63.149728205683004,8.563246241350859,18.986251344252196,25.430102106752678,74.17903746033959,8.289604761
48,20,0,0,2,1,0,0,0,2013,141.8158591,6.723226325416666,63.14366606,7.5972109321578944,24.1438206,21.20326402,74.1725187559994,3.122614378
49,20,0,1,2,1,0,0,0,2013,123.0340095,6.762664090528683,63.14972136969631,7.430516694015798,18.987982418515266,25.14188134664482,74.17365024445267,1.299980709
50,20,0,2,2,1,0,0,0,2013,168.9247259,6.762664090528683,63.14972136969631,7.430516694015798,18.987982418515266,25.14188134664482,74.17365024445267,4.869256103
51,20,4,0,2,1,0,0,0,2013,128.5781684,4.097142294517241,63.14972136969631,7.430516694015798,18.987982418515266,25.14188134664482,74.17365024445267,3.4033072886587847
52,20,4,1,2,1,0,0,0,2013,106.8000666,4.251396014959598,63.149728205683004,7.427560172162581,18.988042276344633,25.141896432726444,74.1746030027701,2.0079608465365673
53,20,4,2,2,1,0,0,0,2013,168.9460556,4.251396014959598,63.149728205683004,7.427560172162581,18.988042276344633,25.141896432726444,74.1746030027701,4.146172135133421
54,20,2,0,2,1,0,0,0,2013,192.8454831,11.584764616333333,63.14972136969631,7.430516694015798,18.987982418515266,25.14188134664482,74.17365024445267,4.62803597525
55,20,2,1,2,1,0,0,0,2013,170.5831454,11.591153945761638,63.149728205683004,7.427560172162581,18.988042276344633,25.141896432726444,74.1746030027701,5.751549223761905
56,20,2,2,2,1,0,0,0,2013,230.9002143,11.591153945761638,63.149728205683004,7.427560172162581,18.988042276344633,25.141896432726444,74.1746030027701,7.6152029875
57,20,3,0,2,1,0,0,0,2013,122.3847633,6.095562489833332,63.14972136969631,7.430516694015798,18.987982418515266,25.14188134664482,74.17365024445267,2.391803443
58,20,3,1,2,1,0,0,0,2013,113.5380432,6.292904737172305,63.149728205683004,7.427560172162581,18.988042276344633,25.141896432726444,74.1746030027701,3.624069519257794
59,20,3,2,2,1,0,0,0,2013,134.6289844,6.292904737172305,63.149728205683004,7.427560172162581,18.988042276344633,25.141896432726444,74.1746030027701,3.668129128
