,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Physical Activity | Teen TV Time,Respiratory Infection | COVID-19 Deaths,Substance Use | Drug Overdose Deaths
6712,12,2,2,3,1,0,0,0,2013,42.73488440674948,42.63693496,51.25647795923225,2.3815153811470213,65.90251805761706,31.67073423039518,91.38602520040973,46.73668354
6713,12,3,0,3,1,0,0,0,2013,30.05319149,7.203068396,51.2565634628306,2.686009897,65.90254773552195,28.6,171.23199704539937,16.28324125
6714,12,3,1,3,1,0,0,0,2013,40.38006590265366,2.7170535075,51.25647795923225,1.8581215859939881,65.90251805761706,26.643505748852412,85.64139909404066,7.826878657333334
6715,12,3,2,3,1,0,0,0,2013,40.38006590265366,12.253645481,51.25647795923225,1.8581215859939881,65.90251805761706,27.69985447942414,209.99555452093415,24.88986724
6716,12,5,0,3,1,0,0,0,2013,24.572248511066118,11.524900695224492,51.2565634628306,2.728426396,65.90254773552195,25.499933268124476,55.65709027566505,17.403460844249537
6717,12,1,0,3,1,0,0,0,2013,3.655756742,6.443970495,51.2565634628306,0.947714821,65.90254773552195,11.4,40.730596429384484,18.72595547
6718,12,1,1,3,1,0,0,0,2013,11.680393971216446,2.147003888,51.25647795923225,0.756589361812095,65.90251805761706,19.387709996468953,31.821142144937852,14.82410407
6719,12,1,2,3,1,0,0,0,2013,11.680393971216446,11.15261756,51.25647795923225,0.756589361812095,65.90251805761706,19.973178976069647,55.68811002494936,22.50855288
6720,12,0,0,3,1,0,0,0,2014,7.281812552,6.815228532,66.40856297,1.148340214,78.95570442,19.3,55.73170679806158,18.08819988
6721,12,0,1,3,1,0,0,0,2014,22.61175294671843,1.698489364,51.88244446175257,1.0500312902052304,65.90254773552195,25.460017802487457,39.601302046416606,12.16302363
6722,12,0,2,3,1,0,0,0,2014,22.61175294671843,12.24625142,51.88244446175257,1.0500312902052304,65.90254773552195,26.34605612468414,76.22284789100904,23.84286605
6723,12,4,0,3,1,0,0,0,2014,4.461629982,6.172801498,51.88244446175257,1.264212412,65.90254773552195,22.294174370679787,66.14460108718245,4.667065734
6724,12,4,1,3,1,0,0,0,2014,10.437146921841272,4.088957865773388,51.882376121409834,0.9404686568952961,65.90251805761706,25.03849785354458,38.94806744313622,3.5129150554999997
6725,12,4,2,3,1,0,0,0,2014,10.437146921841272,9.996574334,51.882376121409834,0.9404686568952961,65.90251805761706,24.63816791962757,145.9334084202301,5.9466628725
6726,12,2,0,3,1,0,0,0,2014,35.23259015,25.43607333,51.88244446175257,3.089180051,65.90254773552195,38.252017615092846,93.46825929516191,45.9650061
6727,12,2,1,3,1,0,0,0,2014,39.88001677842622,7.8147556675,51.882376121409834,2.3536387550405204,65.90251805761706,31.49500804834594,61.65315966310882,36.50722873
6728,12,2,2,3,1,0,0,0,2014,39.88001677842622,47.0745829,51.882376121409834,2.3536387550405204,65.90251805761706,33.478267166471994,120.79914309391896,54.75082275
6729,12,3,0,3,1,0,0,0,2014,26.20760534,6.890851082,51.88244446175257,2.686009897,65.90254773552195,28.56003654194794,152.40206001752415,16.43076456
