,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Income-related | Unemployment,"Racial Segregation Indices | Racial Segregation, White and Non-White",Cancer | Lung Cancer Deaths,Active Transportation | Riding Bike to Work,Deaths | Deaths from All Causes,Sexually Transmitted Disease | New Gonorrhea Cases
574,8,1,1,1,1,0,1,1,2019,4.588241227493163,50.92875539647194,31.85358619,2.0796440664830507,522.0810317,245.63733044731194
575,8,1,2,1,1,0,1,1,2019,4.588241227493163,50.92875539647194,32.04107393,2.0796440664830507,763.852917,245.63733044731194
576,8,0,0,1,1,0,1,1,2020,6.585205551,50.97842216,24.35781,2.06718986,650.7805414,300.7
577,8,0,1,1,1,0,1,1,2020,6.794689404539133,50.92989037984406,20.52760219,2.079359463334648,518.4359884,319.97714216526106
578,8,0,2,1,1,0,1,1,2020,6.794689404539133,50.92989037984406,29.75733678,2.079359463334648,826.6903419,319.97714216526106
579,8,4,0,1,1,0,1,1,2020,5.268188463,50.92989037984406,30.72425605,2.079359463334648,394.475902,319.97714216526106
580,8,4,1,1,1,0,1,1,2020,5.830275238452431,50.929318653871015,17.09908127,2.079502826678948,301.2289262,320.85509360594796
581,8,4,2,1,1,0,1,1,2020,5.830275238452431,50.929318653871015,46.85262097,2.079502826678948,507.0740273,320.85509360594796
582,8,2,0,1,1,0,1,1,2020,9.264926419,50.92989037984406,23.91931728,2.079359463334648,862.6914373,319.97714216526106
583,8,2,1,1,1,0,1,1,2020,9.596319869770005,50.929318653871015,26.98712139243993,2.079502826678948,690.6609158,320.85509360594796
584,8,2,2,1,1,0,1,1,2020,9.596319869770005,50.929318653871015,31.9041981,2.079502826678948,1112.945487,320.85509360594796
585,8,3,0,1,1,0,1,1,2020,9.834472196,50.92989037984406,12.46078878,2.079359463334648,519.4018889,319.97714216526106
586,8,3,1,1,1,0,1,1,2020,9.820338112982252,50.929318653871015,9.486516203,2.079502826678948,374.1528204,320.85509360594796
587,8,3,2,1,1,0,1,1,2020,9.820338112982252,50.929318653871015,17.4825503,2.079502826678948,722.2920842,320.85509360594796
588,8,5,0,1,1,0,1,1,2020,9.645507007,50.92989037984406,25.533843397321554,2.079359463334648,641.3232911039371,319.97714216526106
589,8,1,0,1,1,0,1,1,2020,4.50728294,50.92989037984406,27.29880994,2.079359463334648,658.9138419,319.97714216526106
590,8,1,1,1,1,0,1,1,2020,4.586532354621735,50.929318653871015,26.7581024,2.079502826678948,541.4542869,320.85509360594796
591,8,1,2,1,1,0,1,1,2020,4.586532354621735,50.929318653871015,28.59414176,2.079502826678948,806.0869694,320.85509360594796
592,8,0,0,1,1,0,1,1,2021,6.585205551,50.97842216,24.39931126,2.06718986,680.5934052,300.7
593,8,0,1,1,1,0,1,1,2021,6.824862306903767,51.78672089388253,20.49072078,1.9905221717188584,546.0395523,283.4258775074853
594,8,0,2,1,1,0,1,1,2021,6.824862306903767,51.78672089388253,29.49470527,1.9905221717188584,853.368239,283.4258775074853
595,8,4,0,1,1,0,1,1,2021,5.268188463,51.78672089388253,31.21523284,1.9905221717188584,403.8672118,283.4258775074853
596,8,4,1,1,1,0,1,1,2021,5.655866278288772,51.801257635181074,18.005921,1.989143351854638,321.1747121,283.09297645575566
597,8,4,2,1,1,0,1,1,2021,5.655866278288772,51.801257635181074,48.51374722,1.989143351854638,514.6562986,283.09297645575566
598,8,2,0,1,1,0,1,1,2021,9.264926419,51.78672089388253,27.56293091,1.9905221717188584,965.5435667,283.4258775074853
599,8,2,1,1,1,0,1,1,2021,9.58864737628983,51.801257635181074,26.755200913402422,1.989143351854638,763.411096,283.09297645575566
600,8,2,2,1,1,0,1,1,2021,9.58864737628983,51.801257635181074,37.04307,1.989143351854638,1249.536325,283.09297645575566
601,8,3,0,1,1,0,1,1,2021,9.834472196,51.78672089388253,9.336736061,1.9905221717188584,539.8816669,283.4258775074853
602,8,3,1,1,1,0,1,1,2021,9.771211703638901,51.801257635181074,9.62106817394737,1.989143351854638,387.2226923,283.09297645575566
603,8,3,2,1,1,0,1,1,2021,9.771211703638901,51.801257635181074,15.26460562,1.989143351854638,749.6142656,283.09297645575566
604,8,5,0,1,1,0,1,1,2021,9.645507007,51.78672089388253,25.365687554983595,1.9905221717188584,643.2551326535665,283.4258775074853
605,8,1,0,1,1,0,1,1,2021,4.50728294,51.78672089388253,27.06870295,1.9905221717188584,699.9926371,283.4258775074853
606,8,1,1,1,1,0,1,1,2021,4.653282305147843,51.801257635181074,27.41253383,1.989143351854638,579.6850879,283.09297645575566
607,8,1,2,1,1,0,1,1,2021,4.653282305147843,51.801257635181074,26.60695158,1.989143351854638,857.282728,283.09297645575566
608,8,0,0,1,1,0,1,1,2022,6.585205551,50.97842216,24.63597226,2.06718986,663.1545062,300.7
609,8,0,1,1,1,0,1,1,2022,6.795005671067032,52.4188317951486,20.66499712,2.156944446008189,539.0847524,352.53537729157705
610,8,0,2,1,1,0,1,1,2022,6.795005671067032,52.4188317951486,30.03359502,2.156944446008189,820.8816481,352.53537729157705
611,8,4,0,1,1,0,1,1,2022,5.268188463,52.4188317951486,34.68579229,2.156944446008189,376.3693024,352.53537729157705
612,8,4,1,1,1,0,1,1,2022,5.024503927400863,52.439285092452614,19.74000387,2.1582189287575604,330.5592902,353.27142095356044
613,8,4,2,1,1,0,1,1,2022,5.024503927400863,52.439285092452614,40.974834865205295,2.1582189287575604,475.6826477,353.27142095356044
614,8,2,0,1,1,0,1,1,2022,9.264926419,52.4188317951486,30.83606055,2.156944446008189,969.5197731,352.53537729157705
615,8,2,1,1,1,0,1,1,2022,10.00067997859199,52.439285092452614,24.12916118,2.1582189287575604,767.5296415,353.27142095356044
616,8,2,2,1,1,0,1,1,2022,10.00067997859199,52.439285092452614,41.28443249,2.1582189287575604,1250.40098,353.27142095356044
617,8,3,0,1,1,0,1,1,2022,9.834472196,52.4188317951486,9.289941536,2.156944446008189,528.8796729,352.53537729157705
618,8,3,1,1,1,0,1,1,2022,9.154051832617762,52.439285092452614,9.770423487236277,2.1582189287575604,388.008323,353.27142095356044
619,8,3,2,1,1,0,1,1,2022,9.154051832617762,52.439285092452614,16.54742478,2.1582189287575604,719.4600719,353.27142095356044
620,8,5,0,1,1,0,1,1,2022,9.645507007,52.4188317951486,24.43213174285632,2.156944446008189,662.095767247877,352.53537729157705
621,8,1,0,1,1,0,1,1,2022,4.50728294,52.4188317951486,26.58104495,2.156944446008189,716.1221627,352.53537729157705
622,8,1,1,1,1,0,1,1,2022,4.327470694894796,52.439285092452614,27.3623408,2.1582189287575604,594.1923125,353.27142095356044
623,8,1,2,1,1,0,1,1,2022,4.327470694894796,52.439285092452614,26.00302922,2.1582189287575604,897.3098052,353.27142095356044
624,14,0,0,2,1,0,0,0,2010,10.46642819,48.81414254,45.78509258,0.186923572,692.2244863,164.2
625,14,0,1,2,1,0,0,0,2010,8.736877130271091,44.444299956846756,37.18913052,0.39130247743608815,572.6790844,189.29972759017642
626,14,0,2,2,1,0,0,0,2010,8.736877130271091,44.444299956846756,57.42374501,0.39130247743608815,853.4812932,189.29972759017642
627,14,4,0,2,1,0,0,0,2010,7.481898632,44.444299956846756,20.848974421199994,0.39130247743608815,394.1705163,189.29972759017642
628,14,4,1,2,1,0,0,0,2010,6.411306137358092,44.44429271548086,21.161497781276346,0.39130056731251156,348.7843079,189.29986378325964
629,14,4,2,2,1,0,0,0,2010,6.411306137358092,44.44429271548086,35.37484971,0.39130056731251156,591.412447,189.29986378325964
630,14,2,0,2,1,0,0,0,2010,15.76447489,44.444299956846756,60.66411375,0.39130247743608815,881.6073793,189.29972759017642
631,14,2,1,2,1,0,0,0,2010,15.102536122457622,44.44429271548086,39.9443205,0.39130056731251156,707.3836148,189.29986378325964
632,14,2,2,2,1,0,0,0,2010,15.102536122457622,44.44429271548086,94.75370234,0.39130056731251156,1160.925676,189.29986378325964
633,14,3,0,2,1,0,0,0,2010,10.47724181,44.444299956846756,21.226632719999998,0.39130247743608815,341.76415,189.29972759017642
634,14,3,1,2,1,0,0,0,2010,10.49533220354536,44.44429271548086,14.38084227,0.39130056731251156,283.1542281,189.29986378325964
635,14,3,2,2,1,0,0,0,2010,10.49533220354536,44.44429271548086,30.158923375,0.39130056731251156,433.7003505,189.29986378325964
636,14,5,0,2,1,0,0,0,2010,5.890318213,44.444299956846756,46.96217381856988,0.39130247743608815,766.6813037129124,189.29972759017642
637,14,1,0,2,1,0,0,0,2010,7.149596025,44.444299956846756,41.82861049,0.39130247743608815,652.0956097,189.29972759017642
638,14,1,1,2,1,0,0,0,2010,6.788959060631245,44.44429271548086,38.29806939,0.39130056731251156,539.9028922,189.29986378325964
639,14,1,2,2,1,0,0,0,2010,6.788959060631245,44.44429271548086,46.73261262,0.39130056731251156,797.3069299,189.29986378325964
640,14,0,0,2,1,0,0,0,2011,10.46642819,48.81414254,42.75838113,0.186923572,704.409285,241.4
641,14,0,1,2,1,0,0,0,2011,9.005253000372823,45.44668284663604,34.7380407,0.38685536056398534,589.1910531,190.2004415233047
642,14,0,2,2,1,0,0,0,2011,9.005253000372823,45.44668284663604,54.02121943,0.38685536056398534,861.8665661,190.2004415233047
643,14,4,0,2,1,0,0,0,2011,7.481898632,45.44668284663604,21.09040971,0.38685536056398534,560.7786277,190.2004415233047
644,14,4,1,2,1,0,0,0,2011,6.2924162810559805,45.446698511957464,21.04735525785829,0.386853348813858,448.9420209,190.20022078082403
645,14,4,2,2,1,0,0,0,2011,6.2924162810559805,45.446698511957464,29.5138234,0.386853348813858,567.121089,190.20022078082403
646,14,2,0,2,1,0,0,0,2011,15.76447489,45.44668284663604,56.56945881,0.38685536056398534,885.8698373,190.2004415233047
647,14,2,1,2,1,0,0,0,2011,15.102536122457622,45.446698511957464,39.42294532,0.386853348813858,723.8342994,190.20022078082403
648,14,2,2,2,1,0,0,0,2011,15.102536122457622,45.446698511957464,85.52437821,0.386853348813858,1149.146027,190.20022078082403
649,14,3,0,2,1,0,0,0,2011,10.47724181,45.44668284663604,19.047413726666665,0.38685536056398534,461.1116765,190.2004415233047
650,14,3,1,2,1,0,0,0,2011,10.088446113100515,45.446698511957464,13.74971972,0.386853348813858,436.1257784,190.20022078082403
651,14,3,2,2,1,0,0,0,2011,10.088446113100515,45.446698511957464,27.815556434999998,0.386853348813858,474.339939,190.20022078082403
652,14,5,0,2,1,0,0,0,2011,5.890318213,45.44668284663604,46.30191760282682,0.38685536056398534,768.4999661115089,190.2004415233047
653,14,1,0,2,1,0,0,0,2011,7.149596025,45.44668284663604,39.51107046,0.38685536056398534,665.2495366,190.2004415233047
654,14,1,1,2,1,0,0,0,2011,6.5832543670709445,45.446698511957464,35.02132066,0.386853348813858,553.5038888,190.20022078082403
655,14,1,2,2,1,0,0,0,2011,6.5832543670709445,45.446698511957464,45.93554525,0.386853348813858,810.4867953,190.20022078082403
656,14,0,0,2,1,0,0,0,2012,10.46642819,48.81414254,39.09301709,0.186923572,711.6166087,190.9
657,14,0,1,2,1,0,0,0,2012,8.692028503945917,45.44668284663604,32.64770822,0.38685536056398534,602.7373457,164.75797849974174
658,14,0,2,2,1,0,0,0,2012,8.692028503945917,45.44668284663604,48.85763367,0.38685536056398534,867.359831,164.75797849974174
659,14,4,0,2,1,0,0,0,2012,7.481898632,45.44668284663604,11.92410392,0.38685536056398534,373.85832,164.75797849974174
660,14,4,1,2,1,0,0,0,2012,6.081167547476503,45.446698511957464,21.602611075979404,0.386853348813858,312.7905203,164.75756071472733
661,14,4,2,2,1,0,0,0,2012,6.081167547476503,45.446698511957464,28.71201367368421,0.386853348813858,580.3555969,164.75756071472733
662,14,2,0,2,1,0,0,0,2012,15.76447489,45.44668284663604,47.064735,0.38685536056398534,894.7317992,164.75797849974174
663,14,2,1,2,1,0,0,0,2012,15.102536122457622,45.446698511957464,34.39076957,0.386853348813858,747.5468247,164.75756071472733
664,14,2,2,2,1,0,0,0,2012,15.102536122457622,45.446698511957464,70.07272743,0.386853348813858,1147.050273,164.75756071472733
665,14,3,0,2,1,0,0,0,2012,10.47724181,45.44668284663604,13.59718988,0.38685536056398534,355.5873786,164.75797849974174
666,14,3,1,2,1,0,0,0,2012,9.705503673943117,45.446698511957464,10.911138969,0.386853348813858,315.8761584,164.75756071472733
667,14,3,2,2,1,0,0,0,2012,9.705503673943117,45.446698511957464,26.793521889999997,0.386853348813858,684.0593177000001,164.75756071472733
668,14,5,0,2,1,0,0,0,2012,5.890318213,45.44668284663604,43.90189108353532,0.38685536056398534,771.923283299295,164.75797849974174
669,14,1,0,2,1,0,0,0,2012,7.149596025,45.44668284663604,38.7708125,0.38685536056398534,678.4185194,164.75797849974174
670,14,1,1,2,1,0,0,0,2012,6.196096387027897,45.446698511957464,34.42736837,0.386853348813858,571.7165986,164.75756071472733
671,14,1,2,2,1,0,0,0,2012,6.196096387027897,45.446698511957464,45.31619538,0.386853348813858,818.2366799,164.75756071472733
672,14,0,0,2,1,0,0,0,2013,7.337474352,47.73428621,37.36807906,0.2274587,716.7129293,179.0
673,14,0,1,2,1,0,0,0,2013,7.036589364638373,43.18241289615303,31.98526073,0.38351333850013924,604.8367151,185.47168400460933
674,14,0,2,2,1,0,0,0,2013,7.036589364638373,43.18241289615303,45.85962535,0.38351333850013924,883.6845743,185.47168400460933
675,14,4,0,2,1,0,0,0,2013,5.505186045,43.18241289615303,23.7204697,0.38351333850013924,411.0480376,185.47168400460933
676,14,4,1,2,1,0,0,0,2013,5.232261664235594,43.18244432248996,23.676543667893483,0.3835115425489068,354.614763,185.4715562991103
677,14,4,2,2,1,0,0,0,2013,5.232261664235594,43.18244432248996,26.283709294399998,0.3835115425489068,510.2743163,185.4715562991103
678,14,2,0,2,1,0,0,0,2013,11.09327759,43.18241289615303,43.98607679,0.38351333850013924,910.0684091,185.47168400460933
679,14,2,1,2,1,0,0,0,2013,11.287529752623515,43.18244432248996,31.42162245,0.3835115425489068,753.011987,185.4715562991103
680,14,2,2,2,1,0,0,0,2013,11.287529752623515,43.18244432248996,66.7533343,0.3835115425489068,1218.126002,185.4715562991103
681,14,3,0,2,1,0,0,0,2013,8.21899059,43.18241289615303,13.03673516,0.38351333850013924,436.9022661,185.47168400460933
682,14,3,1,2,1,0,0,0,2013,6.928719818784942,43.18244432248996,10.95230134,0.3835115425489068,403.231262,185.4715562991103
683,14,3,2,2,1,0,0,0,2013,6.928719818784942,43.18244432248996,26.791793876666663,0.3835115425489068,281.6525907,185.4715562991103
684,14,5,0,2,1,0,0,0,2013,10.2484472,43.18241289615303,43.49493316933813,0.38351333850013924,767.2183946266271,185.47168400460933
685,14,1,0,2,1,0,0,0,2013,4.385704433,43.18241289615303,36.68422188,0.38351333850013924,675.7722368,185.47168400460933
686,14,1,1,2,1,0,0,0,2013,4.702438793772741,43.18244432248996,34.32213093,0.3835115425489068,568.4445463,185.4715562991103
687,14,1,2,2,1,0,0,0,2013,4.702438793772741,43.18244432248996,41.08501494,0.3835115425489068,824.3995506,185.4715562991103
688,14,0,0,2,1,0,0,0,2014,7.337474352,47.73428621,37.03808837,0.2274587,695.1949017,225.8
689,14,0,1,2,1,0,0,0,2014,5.873098212855677,42.92438276173532,31.27662994,0.38946941125737233,589.3702652,187.47214106807172
690,14,0,2,2,1,0,0,0,2014,5.873098212855677,42.92438276173532,46.21914483,0.38946941125737233,852.9566749,187.47214106807172
691,14,4,0,2,1,0,0,0,2014,5.505186045,42.92438276173532,30.6375885,0.38946941125737233,473.7627268,187.47214106807172
692,14,4,1,2,1,0,0,0,2014,4.738638325128963,42.92440829150752,24.41420511375,0.38946775141570206,412.0485518,187.47178485068798
693,14,4,2,2,1,0,0,0,2014,4.738638325128963,42.92440829150752,23.93527412,0.38946775141570206,546.5702032,187.47178485068798
694,14,2,0,2,1,0,0,0,2014,11.09327759,42.92438276173532,40.80761119,0.38946941125737233,879.6031543,187.47214106807172
695,14,2,1,2,1,0,0,0,2014,10.323447365321043,42.92440829150752,29.39187215,0.38946775141570206,726.8706664,187.47178485068798
696,14,2,2,2,1,0,0,0,2014,10.323447365321043,42.92440829150752,60.4536932,0.38946775141570206,1212.883018,187.47178485068798
697,14,3,0,2,1,0,0,0,2014,8.21899059,42.92438276173532,20.5575123,0.38946941125737233,427.9226341,187.47214106807172
698,14,3,1,2,1,0,0,0,2014,5.947952997816114,42.92440829150752,8.4552665825,0.38946775141570206,376.7198894,187.47178485068798
699,14,3,2,2,1,0,0,0,2014,5.947952997816114,42.92440829150752,25.854524120000004,0.38946775141570206,514.527876,187.47178485068798
700,14,5,0,2,1,0,0,0,2014,10.2484472,42.92438276173532,40.88759114361026,0.38946941125737233,766.6276801411393,187.47214106807172
701,14,1,0,2,1,0,0,0,2014,4.385704433,42.92438276173532,36.82088695,0.38946941125737233,652.5490988,187.47214106807172
702,14,1,1,2,1,0,0,0,2014,4.307615184542181,42.92440829150752,33.62092317,0.38946775141570206,552.6528779,187.47178485068798
703,14,1,2,2,1,0,0,0,2014,4.307615184542181,42.92440829150752,42.78320216,0.38946775141570206,791.0511972,187.47178485068798
704,14,0,0,2,1,0,0,0,2015,7.337474352,47.73428621,36.07855006,0.2274587,695.1138594,285.2
705,14,0,1,2,1,0,0,0,2015,5.873098212855677,42.92438276173533,29.67770768,0.3894694112573723,596.4461209,216.42904729693063
706,14,0,2,2,1,0,0,0,2015,5.873098212855677,42.92438276173533,45.62903147,0.3894694112573723,833.8842355,216.42904729693063
707,14,4,0,2,1,0,0,0,2015,5.505186045,42.92438276173533,32.65559756,0.3894694112573723,471.1929318,216.42904729693063
708,14,4,1,2,1,0,0,0,2015,4.738638325128963,42.92440829150752,26.82966063451613,0.38946775141570206,503.9227704,216.42880938341406
709,14,4,2,2,1,0,0,0,2015,4.738638325128963,42.92440829150752,22.59059582,0.38946775141570206,481.9348773,216.42880938341406
710,14,2,0,2,1,0,0,0,2015,11.09327759,42.92438276173533,42.38954629,0.3894694112573723,888.5497605,216.42904729693063
711,14,2,1,2,1,0,0,0,2015,10.323447365321043,42.92440829150752,33.13858081,0.38946775141570206,748.638672,216.42880938341406
712,14,2,2,2,1,0,0,0,2015,10.323447365321043,42.92440829150752,57.68493556,0.38946775141570206,1142.7331,216.42880938341406
713,14,3,0,2,1,0,0,0,2015,8.21899059,42.92438276173533,19.89601495,0.3894694112573723,420.4225391,216.42904729693063
714,14,3,1,2,1,0,0,0,2015,6.307215055938109,42.92440829150752,11.265522635,0.38946775141570206,335.0359451,216.42880938341406
715,14,3,2,2,1,0,0,0,2015,6.307215055938109,42.92440829150752,17.15099802,0.38946775141570206,533.4561609,216.42880938341406
716,14,5,0,2,1,0,0,0,2015,10.2484472,42.92438276173533,39.28451332357806,0.3894694112573723,771.2900045715359,216.42904729693063
717,14,1,0,2,1,0,0,0,2015,4.385704433,42.92438276173533,34.59545941,0.3894694112573723,649.6478075,216.42904729693063
718,14,1,1,2,1,0,0,0,2015,4.299949555354669,42.92440829150752,28.52717154,0.38946775141570206,555.5576738,216.42880938341406
719,14,1,2,2,1,0,0,0,2015,4.299949555354669,42.92440829150752,43.61556868,0.38946775141570206,776.202905,216.42880938341406
720,14,0,0,2,1,0,0,0,2016,7.337474352,47.73428621,34.12711615,0.2274587,687.8141278,262.8
721,14,0,1,2,1,0,0,0,2016,6.3216574676282375,42.92438276173533,26.79487159,0.3894694112573723,599.7386629,240.51471378686574
722,14,0,2,2,1,0,0,0,2016,6.3216574676282375,42.92438276173533,45.25095775,0.3894694112573723,804.9443509,240.51471378686574
723,14,4,0,2,1,0,0,0,2016,5.505186045,42.92438276173533,25.14700126,0.3894694112573723,450.1862674,240.51471378686574
724,14,4,1,2,1,0,0,0,2016,4.738638325128963,42.92440829150752,26.71264879,0.38946775141570206,507.987401,240.51449976916334
725,14,4,2,2,1,0,0,0,2016,4.738638325128963,42.92440829150752,22.80436532,0.38946775141570206,455.8405131,240.51449976916334
726,14,2,0,2,1,0,0,0,2016,11.09327759,42.92438276173533,39.93277249,0.3894694112573723,868.3527032,240.51471378686574
727,14,2,1,2,1,0,0,0,2016,10.616359850749625,42.92440829150752,30.87870304,0.38946775141570206,737.6409038,240.51449976916334
728,14,2,2,2,1,0,0,0,2016,10.616359850749625,42.92440829150752,56.34463694,0.38946775141570206,1091.135959,240.51449976916334
729,14,3,0,2,1,0,0,0,2016,8.21899059,42.92438276173533,17.22485056,0.3894694112573723,393.105888,240.51471378686574
730,14,3,1,2,1,0,0,0,2016,6.307215055938107,42.92440829150752,13.570872185,0.38946775141570206,341.9360605,240.51449976916334
731,14,3,2,2,1,0,0,0,2016,6.307215055938107,42.92440829150752,15.46496983,0.38946775141570206,494.3807125,240.51449976916334
732,14,5,0,2,1,0,0,0,2016,10.2484472,42.92438276173533,36.72276020239299,0.3894694112573723,741.1256206929997,240.51471378686574
733,14,1,0,2,1,0,0,0,2016,4.385704433,42.92438276173533,33.6853529,0.3894694112573723,645.9588834,240.51471378686574
734,14,1,1,2,1,0,0,0,2016,4.315280813729693,42.92440829150752,25.73579371,0.38946775141570206,564.2395783,240.51449976916334
735,14,1,2,2,1,0,0,0,2016,4.315280813729693,42.92440829150752,44.87144741,0.38946775141570206,747.6911502,240.51449976916334
736,14,0,0,2,1,0,0,0,2017,7.337474352,47.73428621,31.51621053,0.2274587,689.5491026,295.4
737,14,0,1,2,1,0,0,0,2017,5.726863707720394,42.2674622299736,24.99163618,0.38340328167352167,607.3304078,259.14377570982714
738,14,0,2,2,1,0,0,0,2017,5.726863707720394,42.2674622299736,41.33953813,0.38340328167352167,794.8706055,259.14377570982714
739,14,4,0,2,1,0,0,0,2017,5.505186045,42.2674622299736,14.17612225,0.38340328167352167,459.1761311,259.14377570982714
740,14,4,1,2,1,0,0,0,2017,4.506884698367499,42.267472747644746,27.550156610714286,0.3834014832072451,462.4352226,259.1433164662279
741,14,4,2,2,1,0,0,0,2017,4.506884698367499,42.267472747644746,41.78521516,0.3834014832072451,470.2770918,259.1433164662279
742,14,2,0,2,1,0,0,0,2017,11.09327759,42.2674622299736,36.87628953,0.38340328167352167,834.0995488,259.14377570982714
743,14,2,1,2,1,0,0,0,2017,10.323447365321043,42.267472747644746,27.03341283,0.3834014832072451,716.2633228,259.1433164662279
744,14,2,2,2,1,0,0,0,2017,10.323447365321043,42.267472747644746,54.22562844,0.3834014832072451,1002.622816,259.1433164662279
745,14,3,0,2,1,0,0,0,2017,8.21899059,42.2674622299736,10.77364141,0.38340328167352167,350.0377218,259.14377570982714
746,14,3,1,2,1,0,0,0,2017,5.7934172718309345,42.267472747644746,13.01806349,0.3834014832072451,468.7914057,259.1433164662279
747,14,3,2,2,1,0,0,0,2017,5.7934172718309345,42.267472747644746,18.007710536666668,0.3834014832072451,489.6968915,259.1433164662279
748,14,5,0,2,1,0,0,0,2017,10.2484472,42.2674622299736,35.625471256076935,0.38340328167352167,743.5599401172497,259.14377570982714
749,14,1,0,2,1,0,0,0,2017,4.385704433,42.2674622299736,31.39803294,0.38340328167352167,657.5888352,259.14377570982714
750,14,1,1,2,1,0,0,0,2017,4.307615184542181,42.267472747644746,25.05866574,0.3834014832072451,580.657072,259.1433164662279
751,14,1,2,2,1,0,0,0,2017,4.307615184542181,42.267472747644746,39.85560086,0.3834014832072451,748.7540799,259.1433164662279
752,14,0,0,2,1,0,0,0,2018,4.743756875,48.8884774,29.03778027,0.135184352,667.5359074,296.4
753,14,0,1,2,1,0,0,0,2018,5.028105059624296,40.796793078614066,23.77639934,0.2912881191767347,584.8983695,258.6720350293485
754,14,0,2,2,1,0,0,0,2018,5.028105059624296,40.796793078614066,36.81275068,0.2912881191767347,773.0185634,258.6720350293485
755,14,4,0,2,1,0,0,0,2018,4.366539829,40.796793078614066,15.67987009,0.2912881191767347,591.0563049,258.6720350293485
756,14,4,1,2,1,0,0,0,2018,3.8856204455480174,40.79681703865465,31.99862522,0.2912871626714408,723.2967783,258.6717318267219
757,14,4,2,2,1,0,0,0,2018,3.8856204455480174,40.79681703865465,19.95889504,0.2912871626714408,538.9711191,258.6717318267219
758,14,2,0,2,1,0,0,0,2018,6.51850485,40.796793078614066,35.75807074,0.2912881191767347,819.8402451,258.6720350293485
759,14,2,1,2,1,0,0,0,2018,7.715430539346701,40.79681703865465,28.07212424,0.2912871626714408,701.5930158,258.6717318267219
760,14,2,2,2,1,0,0,0,2018,7.715430539346701,40.79681703865465,48.9862777,0.2912871626714408,985.9126466,258.6717318267219
761,14,3,0,2,1,0,0,0,2018,4.622241707,40.796793078614066,9.472883022,0.2912881191767347,397.162467,258.6720350293485
762,14,3,1,2,1,0,0,0,2018,4.551452139256423,40.79681703865465,10.5832732145,0.2912871626714408,280.0670659,258.6717318267219
763,14,3,2,2,1,0,0,0,2018,4.551452139256423,40.79681703865465,21.722190530000002,0.2912871626714408,712.2730276,258.6717318267219
764,14,5,0,2,1,0,0,0,2018,6.389214537,40.796793078614066,34.656553855341656,0.2912881191767347,746.2610091691238,258.6720350293485
765,14,1,0,2,1,0,0,0,2018,3.237537863,40.796793078614066,27.56703818,0.2912881191767347,623.737126,258.6720350293485
766,14,1,1,2,1,0,0,0,2018,3.8540965857303995,40.79681703865465,22.86359228,0.2912871626714408,546.3821864,258.6717318267219
767,14,1,2,2,1,0,0,0,2018,3.8540965857303995,40.79681703865465,34.00852524,0.2912871626714408,715.6373058,258.6717318267219
768,14,0,0,2,1,0,0,0,2019,4.743756875,48.8884774,28.03026887,0.135184352,705.746212,301.6
769,14,0,1,2,1,0,0,0,2019,4.954887337148977,40.716076480900604,23.78632931,0.29081747583196277,618.1656041,260.5291962996194
770,14,0,2,2,1,0,0,0,2019,4.954887337148977,40.716076480900604,34.04747175,0.29081747583196277,818.8654048,260.5291962996194
771,14,4,0,2,1,0,0,0,2019,4.366539829,40.716076480900604,12.80414796,0.29081747583196277,802.3732401,260.5291962996194
772,14,4,1,2,1,0,0,0,2019,3.7920614515546798,40.71609859638669,29.94930275,0.2908165085714175,414.0854417666667,260.4288861767442
773,14,4,2,2,1,0,0,0,2019,3.7920614515546798,40.71609859638669,20.17663507,0.2908165085714175,782.8718334,260.4288861767442
774,14,2,0,2,1,0,0,0,2019,6.51850485,40.716076480900604,34.39100875,0.29081747583196277,869.0853671,260.5291962996194
775,14,2,1,2,1,0,0,0,2019,7.756488940488567,40.71609859638669,27.70883313,0.2908165085714175,735.7655723,260.4288861767442
776,14,2,2,2,1,0,0,0,2019,7.756488940488567,40.71609859638669,45.44900472,0.2908165085714175,1063.010283,260.4288861767442
777,14,3,0,2,1,0,0,0,2019,4.622241707,40.716076480900604,10.73415096,0.29081747583196277,542.3762725,260.5291962996194
778,14,3,1,2,1,0,0,0,2019,4.424338759981537,40.71609859638669,8.719411056999999,0.2908165085714175,413.477831,260.4288861767442
779,14,3,2,2,1,0,0,0,2019,4.424338759981537,40.71609859638669,25.484416553333336,0.2908165085714175,801.8664444,260.4288861767442
780,14,5,0,2,1,0,0,0,2019,6.389214537,40.716076480900604,33.130537845458264,0.29081747583196277,794.1998381561355,260.5291962996194
781,14,1,0,2,1,0,0,0,2019,3.237537863,40.716076480900604,26.52467194,0.29081747583196277,646.6470346,260.5291962996194
782,14,1,1,2,1,0,0,0,2019,3.791091945716775,40.71609859638669,23.66541416,0.2908165085714175,570.1582919,260.4288861767442
783,14,1,2,2,1,0,0,0,2019,3.791091945716775,40.71609859638669,30.56178626,0.2908165085714175,738.7737013,260.4288861767442
784,14,0,0,2,1,0,0,0,2020,4.743756875,48.8884774,26.67550866,0.135184352,746.8523054,301.6
785,14,0,1,2,1,0,0,0,2020,4.881870554489014,41.53787393211061,23.89826899,0.28370215820485617,642.6418101,282.0282136131751
