,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Income Inequality | Income Inequality,Transportation | Lack of Car,Race/Ethnicity | Minority Population,Cardiovascular Disease | Cardiovascular Disease Deaths,Population | Single-Parent Families,Crime Incidents | Homicides
6141,4,1,0,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,190.0250144,10.07060877,1.737677975
6142,4,1,1,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,162.6367421,9.947972753186608,0.994856769
6143,4,1,2,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,217.9708738,9.947972753186608,2.384856254
6144,4,0,0,3,1,1,0,0,2017,7.1,0.4729,6.704693788,56.89089453,178.5723797,9.472253006,2.452701047
6145,4,0,1,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,148.2225279,8.83839362404101,1.23195983
6146,4,0,2,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,214.8001678,8.83839362404101,3.588674996
6147,4,4,0,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,140.2172411,14.06204976,1.610945249710526
6148,4,4,1,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,120.6909398,14.24198189217816,2.877593209265662
6149,4,4,2,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,166.0616486,14.24198189217816,3.265895430294796
6150,4,2,0,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,287.5652969,28.99228211,14.48404033
6151,4,2,1,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,243.5050852,27.32878167550066,7.621936687592088
6152,4,2,2,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,335.5020527,27.32878167550066,20.35630672
6153,4,3,0,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,152.3309492,27.39994733,2.252633628
6154,4,3,1,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,127.1025301,26.315246065854364,2.2059783568623454
6155,4,3,2,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,186.2624479,26.315246065854364,3.403289137
6156,4,5,0,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,182.8237420648923,29.23884514,2.7668260377453957
6157,4,1,0,3,1,1,0,0,2017,7.045755726858764,0.46938856713186056,6.506893914664874,57.571832499623476,189.8357061,10.07060877,1.402325888
6158,4,1,1,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,156.355398,9.886136121741519,1.739618127516129
6159,4,1,2,3,1,1,0,0,2017,7.044338095663786,0.46938716584031154,6.506814979568775,57.57210423844293,226.4919429,9.886136121741519,1.972589179
6160,4,0,0,3,1,1,0,0,2018,6.8,0.4647,6.24278578,58.48104065,182.1749537,7.992046171,2.401097467
6161,4,0,1,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,152.2716554,8.62590555295899,1.112705502
6162,4,0,2,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,217.0726945,8.62590555295899,3.627763098
6163,4,4,0,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,148.6412483,14.4822325,1.411013828
6164,4,4,1,3,1,1,0,0,2018,6.901003256307339,0.46821283415968856,6.440664588431225,57.79983094155707,127.4400277,14.302300367821843,2.8676797365869757
6165,4,4,2,3,1,1,0,0,2018,6.901003256307339,0.46821283415968856,6.440664588431225,57.79983094155707,176.4322561,14.302300367821843,3.0644072836971517
6166,4,2,0,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,305.4704424,25.10762759,10.75349746
6167,4,2,1,3,1,1,0,0,2018,6.901003256307339,0.46821283415968856,6.440664588431225,57.79983094155707,254.0799841,26.771128024499347,7.764155393890418
6168,4,2,2,3,1,1,0,0,2018,6.901003256307339,0.46821283415968856,6.440664588431225,57.79983094155707,366.6208756,26.771128024499347,15.7841097
6169,4,3,0,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,152.4771534,24.86692144,2.632813292
6170,4,3,1,3,1,1,0,0,2018,6.901003256307339,0.46821283415968856,6.440664588431225,57.79983094155707,136.303058,25.951622704145645,2.1846390443508463
6171,4,3,2,3,1,1,0,0,2018,6.901003256307339,0.46821283415968856,6.440664588431225,57.79983094155707,173.4839497,25.951622704145645,4.491358769
6172,4,5,0,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,183.9847203721049,18.56392294,2.8889680425543394
6173,4,1,0,3,1,1,0,0,2018,6.901967988485598,0.4682114328681395,6.440585653335127,57.80010268037653,193.0235876,9.639822885,1.520260409
