,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes Deaths,Deaths | Premature Death,Lead Poisoning | Housing Lead Risk,Language and Nativity | Foreign Born Population,Respiratory Infection | New Tuberculosis Cases,Substance Use | Drug Overdose Deaths,"Health Insurance | Uninsured, Child"
1678,22,1,1,3,1,0,0,0,2010,9.889694361,4167.85716,31.656106633706713,23.163566912029943,7.342850939342676,22.60687509,2.8933392984728123
1679,22,1,2,3,1,0,0,0,2010,19.29983736,7882.880822,31.656106633706713,23.163566912029943,7.342850939342676,34.37617197,2.8933392984728123
1680,22,0,0,3,1,0,0,0,2011,19.38138883,6610.265304,28.55251405,16.10937924,3.4,23.02373163,5.410841958649999
1681,22,0,1,3,1,0,0,0,2011,15.97864017,4767.58692,24.5145222594674,22.34022772828973,5.528589972119535,17.8167741,5.628426196833164
1682,22,0,2,3,1,0,0,0,2011,23.27121361,8425.024518,24.5145222594674,22.34022772828973,5.528589972119535,28.09434778,5.628426196833164
1683,22,4,0,3,1,0,0,0,2011,21.4755503444,3791.888486,24.5145222594674,22.34022772828973,5.528589972119535,4.187279509,4.03135656325
1684,22,4,1,3,1,0,0,0,2011,19.8746802304,2738.010223,25.614689591112768,24.69470313783815,6.571409242583495,3.536226389,3.971281419048329
1685,22,4,2,3,1,0,0,0,2011,23.410958168,5033.76412,25.614689591112768,24.69470313783815,6.571409242583495,5.950233729,3.971281419048329
1686,22,2,0,3,1,0,0,0,2011,32.73025001,10960.46353,24.5145222594674,22.34022772828973,5.528589972119535,23.75135118,3.553575436149999
1687,22,2,1,3,1,0,0,0,2011,29.44252466,8112.164035,25.614689591112768,24.69470313783815,6.571409242583495,15.24476872,3.6724695838859076
1688,22,2,2,3,1,0,0,0,2011,35.42647048,13744.82448,25.614689591112768,24.69470313783815,6.571409242583495,32.47610293,3.6724695838859076
1689,22,3,0,3,1,0,0,0,2011,37.55251625,6656.736696,24.5145222594674,22.34022772828973,5.528589972119535,20.17918638,7.175382243349999
1690,22,3,1,3,1,0,0,0,2011,37.82581963,4879.934493,25.614689591112768,24.69470313783815,6.571409242583495,15.50471876,7.087881671619263
1691,22,3,2,3,1,0,0,0,2011,37.31801311,8377.868984,25.614689591112768,24.69470313783815,6.571409242583495,24.93561844,7.087881671619263
1692,22,5,0,3,1,0,0,0,2011,22.531028494214866,5778.860576505649,24.5145222594674,22.34022772828973,5.528589972119535,17.495191032302827,8.57096850385
1693,22,1,0,3,1,0,0,0,2011,13.27113478,5932.641543,24.5145222594674,22.34022772828973,5.528589972119535,26.53622709,2.7826861922499995
1694,22,1,1,3,1,0,0,0,2011,9.601886283,4134.997012,25.614689591112768,24.69470313783815,6.571409242583495,20.85638716,2.711934713019237
1695,22,1,2,3,1,0,0,0,2011,17.80065475,7691.764911,25.614689591112768,24.69470313783815,6.571409242583495,31.93323903,2.711934713019237
1696,22,0,0,3,1,0,0,0,2012,19.26707382,6435.770671,28.55251405,16.10937924,1.6,21.56206859,5.289205090153845
1697,22,0,1,3,1,0,0,0,2012,15.53633192,4642.411426,24.5145222594674,22.34022772828973,5.1714365373189555,16.24468039,5.635466099515623
1698,22,0,2,3,1,0,0,0,2012,23.77404133,8209.240221,24.5145222594674,22.34022772828973,5.1714365373189555,26.77772296,5.635466099515623
1699,22,4,0,3,1,0,0,0,2012,21.0925400864,4052.712757,24.5145222594674,22.34022772828973,5.1714365373189555,5.017654286666667,4.1759212130000005
1700,22,4,1,3,1,0,0,0,2012,17.600097428399998,2992.79192,24.51441675309363,22.34022504367601,5.17143255473786,3.2972897105000003,4.243935131739534
1701,22,4,2,3,1,0,0,0,2012,26.306856319999998,5228.69513,24.51441675309363,22.34022504367601,5.17143255473786,6.948532121333333,4.243935131739534
1702,22,2,0,3,1,0,0,0,2012,27.22533718,10766.9651,24.5145222594674,22.34022772828973,5.1714365373189555,21.96852898,3.197264482076923
1703,22,2,1,3,1,0,0,0,2012,26.54060803,8376.742799,24.51441675309363,22.34022504367601,5.17143255473786,14.21258418,3.6763163847229707
1704,22,2,2,3,1,0,0,0,2012,26.82223026,13113.85582,24.51441675309363,22.34022504367601,5.17143255473786,30.03430829,3.6763163847229707
1705,22,3,0,3,1,0,0,0,2012,35.46086749,6393.718533,24.5145222594674,22.34022772828973,5.1714365373189555,19.15404977,7.224297990307692
1706,22,3,1,3,1,0,0,0,2012,34.3997569,4535.829657,24.51441675309363,22.34022504367601,5.17143255473786,13.60693991,7.085050604834338
1707,22,3,2,3,1,0,0,0,2012,38.37445442,8195.918296,24.51441675309363,22.34022504367601,5.17143255473786,24.65718672,7.085050604834338
1708,22,5,0,3,1,0,0,0,2012,23.288981156613133,5775.977573538665,24.5145222594674,22.34022772828973,5.1714365373189555,17.693850421108493,7.313620747230771
1709,22,1,0,3,1,0,0,0,2012,14.61581212,5788.597869,24.5145222594674,22.34022772828973,5.1714365373189555,24.50187009,2.920179496153846
1710,22,1,1,3,1,0,0,0,2012,10.99670168,4074.097584,24.51441675309363,22.34022504367601,5.17143255473786,18.99570508,2.8912282506967673
1711,22,1,2,3,1,0,0,0,2012,19.28904274,7461.695189,24.51441675309363,22.34022504367601,5.17143255473786,29.65246374,2.8912282506967673
1712,22,0,0,3,1,0,0,0,2013,19.16417909,6202.997218,26.81716518,15.79163025,3.2,19.51034838,5.786933442
1713,22,0,1,3,1,0,0,0,2013,14.88983764,4449.018629,23.1597028004846,22.464281951073815,5.257161661867698,15.69523135,4.487866560192737
1714,22,0,2,3,1,0,0,0,2013,24.42861149,7935.659488,23.1597028004846,22.464281951073815,5.257161661867698,23.21485893,4.487866560192737
1715,22,4,0,3,1,0,0,0,2013,21.111558534199997,4027.30093,23.1597028004846,22.464281951073815,5.257161661867698,5.22449308675,2.934297257
1716,22,4,1,3,1,0,0,0,2013,17.7154733594,3005.191748,23.1596047421356,22.464276284626372,5.257152260364785,3.5439366705,3.999384170068246
1717,22,4,2,3,1,0,0,0,2013,26.377330664,5239.526603,23.1596047421356,22.464276284626372,5.257152260364785,6.727468354,3.999384170068246
1718,22,2,0,3,1,0,0,0,2013,29.23575559,10777.74455,23.1597028004846,22.464281951073815,5.257161661867698,20.61810043,2.779960114
1719,22,2,1,3,1,0,0,0,2013,44.343629975,7983.807612,23.1596047421356,22.464276284626372,5.257152260364785,16.78137817,3.676989366309729
1720,22,2,2,3,1,0,0,0,2013,36.7946973,13463.05552,23.1596047421356,22.464276284626372,5.257152260364785,24.18151334,3.676989366309729
1721,22,3,0,3,1,0,0,0,2013,34.59611858,6386.77821,23.1597028004846,22.464281951073815,5.257161661867698,16.33885266,8.927345538
1722,22,3,1,3,1,0,0,0,2013,32.04251069,4527.671196,23.1596047421356,22.464276284626372,5.257152260364785,12.01670791,7.607337707816475
1723,22,3,2,3,1,0,0,0,2013,37.50609423,8198.821548,23.1596047421356,22.464276284626372,5.257152260364785,20.72713751,7.607337707816475
1724,22,5,0,3,1,0,0,0,2013,22.692454482404028,5691.5120340437015,23.1597028004846,22.464281951073815,5.257161661867698,16.212972009850787,2.031144211
1725,22,1,0,3,1,0,0,0,2013,14.81873115,5468.765488,23.1597028004846,22.464281951073815,5.257161661867698,22.01008805,2.86086372
1726,22,1,1,3,1,0,0,0,2013,10.70633652,3936.205663,23.1596047421356,22.464276284626372,5.257152260364785,17.85351127,2.9407642182357576
1727,22,1,2,3,1,0,0,0,2013,19.66553176,6957.913147,23.1596047421356,22.464276284626372,5.257152260364785,25.85959449,2.9407642182357576
1728,22,0,0,3,1,0,0,0,2014,18.82605989,6079.75928,26.81716518,15.79163025,3.5,18.24814018,5.786933442
1729,22,0,1,3,1,0,0,0,2014,14.27696484,4457.427478,23.1597028004846,22.464281951073815,4.842870332282205,15.26325614,4.487866560192737
1730,22,0,2,3,1,0,0,0,2014,24.71473442,7686.993627,23.1597028004846,22.464281951073815,4.842870332282205,21.10361812,4.487866560192737
1731,22,4,0,3,1,0,0,0,2014,20.120068969200002,4610.303472,23.1597028004846,22.464281951073815,4.842870332282205,4.83090662475,2.934297257
1732,22,4,1,3,1,0,0,0,2014,17.751741412,3718.212067,23.1596047421356,22.464276284626372,4.8428637381725235,3.5129150554999997,3.999384170068246
1733,22,4,2,3,1,0,0,0,2014,23.72483431,5846.20248,23.1596047421356,22.464276284626372,4.8428637381725235,5.9466628725,3.999384170068246
1734,22,2,0,3,1,0,0,0,2014,30.43595267,11257.77266,23.1597028004846,22.464281951073815,4.842870332282205,19.2634709,2.779960114
1735,22,2,1,3,1,0,0,0,2014,45.97541432,8284.944354,23.1596047421356,22.464276284626372,4.8428637381725235,20.16756883,3.3399937161338484
1736,22,2,2,3,1,0,0,0,2014,39.73140354,14127.016,23.1596047421356,22.464276284626372,4.8428637381725235,18.05715498,3.3399937161338484
1737,22,3,0,3,1,0,0,0,2014,27.80777532,6108.053321,23.1597028004846,22.464281951073815,4.842870332282205,15.11087366,8.927345538
1738,22,3,1,3,1,0,0,0,2014,22.51204278,4478.997656,23.1596047421356,22.464276284626372,4.8428637381725235,12.14482582,7.607337707816475
1739,22,3,2,3,1,0,0,0,2014,35.10156328,7708.404832,23.1596047421356,22.464276284626372,4.8428637381725235,18.13167812,7.607337707816475
1740,22,5,0,3,1,0,0,0,2014,20.59995171984835,5663.755982658872,23.1597028004846,22.464281951073815,4.842870332282205,17.37663774112852,2.031144211
1741,22,1,0,3,1,0,0,0,2014,15.71862197,5353.261398,23.1597028004846,22.464281951073815,4.842870332282205,20.42081044,2.86086372
1742,22,1,1,3,1,0,0,0,2014,11.48113993,3926.235538,23.1596047421356,22.464276284626372,4.8428637381725235,16.00681976,2.9407642182357576
1743,22,1,2,3,1,0,0,0,2014,20.91738288,6729.979654,23.1596047421356,22.464276284626372,4.8428637381725235,24.45086057,2.9407642182357576
1744,22,0,0,3,1,0,0,0,2015,19.0051963,6025.334098,26.81716518,15.79163025,2.5,17.80517221,5.786933442
1745,22,0,1,3,1,0,0,0,2015,15.04602582,4292.539598,29.90751802756428,23.371508272456104,5.899977147035784,15.06599668,5.636697700806811
1746,22,0,2,3,1,0,0,0,2015,23.92276205,7739.382476,29.90751802756428,23.371508272456104,5.899977147035784,20.33883685,5.636697700806811
1747,22,4,0,3,1,0,0,0,2015,21.410097197000002,3920.646073,29.90751802756428,23.371508272456104,5.899977147035784,4.96051772775,2.934297257
1748,22,4,1,3,1,0,0,0,2015,18.498693192,3148.526986,29.90760501154413,23.371527484471642,5.89998857247335,3.0647491650000003,3.9993841700682453
1749,22,4,2,3,1,0,0,0,2015,25.294654630000004,4983.757249,29.90760501154413,23.371527484471642,5.89998857247335,7.543916303666667,3.9993841700682453
1750,22,2,0,3,1,0,0,0,2015,35.37632695,10766.20401,29.90751802756428,23.371508272456104,5.899977147035784,20.209937,2.779960114
1751,22,2,1,3,1,0,0,0,2015,26.42605586,7532.389298,29.90760501154413,23.371527484471642,5.89998857247335,24.45648434,3.3399937161338493
1752,22,2,2,3,1,0,0,0,2015,49.75356819,13891.00106,29.90760501154413,23.371527484471642,5.89998857247335,16.22962736,3.3399937161338493
1753,22,3,0,3,1,0,0,0,2015,29.64163009,6221.531431,29.90751802756428,23.371508272456104,5.899977147035784,17.46968623,8.927345538
1754,22,3,1,3,1,0,0,0,2015,28.26423657,4446.736234,29.90760501154413,23.371527484471642,5.89998857247335,14.58045562,7.607337707816475
1755,22,3,2,3,1,0,0,0,2015,31.46349114,7962.470916,29.90760501154413,23.371527484471642,5.89998857247335,20.26657063,7.607337707816475
1756,22,5,0,3,1,0,0,0,2015,20.506398541565034,5633.213511987096,29.90751802756428,23.371508272456104,5.899977147035784,17.66546968160671,2.031144211
1757,22,1,0,3,1,0,0,0,2015,14.44712945,5323.963735,29.90751802756428,23.371508272456104,5.899977147035784,18.65756044,2.86086372
1758,22,1,1,3,1,0,0,0,2015,9.809248607,3780.757089,29.90760501154413,23.371527484471642,5.89998857247335,14.10898291,2.7324060634203566
1759,22,1,2,3,1,0,0,0,2015,19.7244379,6820.210759,29.90760501154413,23.371527484471642,5.89998857247335,22.80575395,2.7324060634203566
1760,22,0,0,3,1,0,0,0,2016,19.59247939,5923.423681,26.81716518,15.79163025,3.2,17.93981772,5.786933442
1761,22,0,1,3,1,0,0,0,2016,15.27583908,4317.306821,23.1597028004846,22.464281951073815,4.742869418163636,13.89609877,4.934408954430572
1762,22,0,2,3,1,0,0,0,2016,24.90135534,7515.690313,23.1597028004846,22.464281951073815,4.742869418163636,21.92627839,4.934408954430572
1763,22,4,0,3,1,0,0,0,2016,20.83294344,3263.887618,23.1597028004846,22.464281951073815,4.742869418163636,4.98304975125,2.934297257
1764,22,4,1,3,1,0,0,0,2016,18.58195594,2746.396559,23.159604742135603,22.464276284626372,4.742863281071457,3.0900657555,3.9157053605754824
1765,22,4,2,3,1,0,0,0,2016,23.831581486,4068.196785,23.159604742135603,22.464276284626372,4.742863281071457,7.687718315,3.9157053605754824
1766,22,2,0,3,1,0,0,0,2016,38.54986501,10278.70338,23.1597028004846,22.464281951073815,4.742869418163636,18.73470081,2.779960114
1767,22,2,1,3,1,0,0,0,2016,32.67415083,7560.784776,23.159604742135603,22.464276284626372,4.742863281071457,21.43095996,3.6769893663097295
1768,22,2,2,3,1,0,0,0,2016,45.55151837,12897.9144,23.159604742135603,22.464276284626372,4.742863281071457,16.61838765,3.6769893663097295
1769,22,3,0,3,1,0,0,0,2016,28.9745865,6323.806474,23.1597028004846,22.464281951073815,4.742869418163636,18.59731702,8.927345538
1770,22,3,1,3,1,0,0,0,2016,26.70745392,4566.553267,23.159604742135603,22.464276284626372,4.742863281071457,15.18642837,7.607337707816474
1771,22,3,2,3,1,0,0,0,2016,31.67479874,8035.520563,23.159604742135603,22.464276284626372,4.742863281071457,21.83916736,7.607337707816474
1772,22,5,0,3,1,0,0,0,2016,20.255775836558595,5590.519587635969,23.1597028004846,22.464281951073815,4.742869418163636,17.975481855795163,2.031144211
1773,22,1,0,3,1,0,0,0,2016,14.41918476,5247.218959,23.1597028004846,22.464281951073815,4.742869418163636,18.52468393,2.86086372
1774,22,1,1,3,1,0,0,0,2016,9.158326789,3737.41168,23.159604742135603,22.464276284626372,4.742863281071457,12.3512609,2.7324060634203566
1775,22,1,2,3,1,0,0,0,2016,20.67388623,6714.055103,23.159604742135603,22.464276284626372,4.742863281071457,24.43175831,2.7324060634203566
1776,22,0,0,3,1,0,0,0,2017,19.66994447,5905.865045,26.81716518,15.79163025,3.5,19.27054786,5.786933442
1777,22,0,1,3,1,0,0,0,2017,15.20195788,4166.569142,23.159702800484606,22.464281951073815,4.714308697838298,13.91464854,5.636697700806811
1778,22,0,2,3,1,0,0,0,2017,25.17197432,7620.397058,23.159702800484606,22.464281951073815,4.714308697838298,24.58101513,5.636697700806811
1779,22,4,0,3,1,0,0,0,2017,20.286376503999996,3142.468333,23.159702800484606,22.464281951073815,4.714308697838298,5.9462395125,2.934297257
1780,22,4,1,3,1,0,0,0,2017,16.754104452,2541.346906,23.1596047421356,22.464276284626372,4.714297207112515,3.7433796619999997,3.8590428685201124
1781,22,4,2,3,1,0,0,0,2017,25.133470875999997,3948.434334,23.1596047421356,22.464276284626372,4.714297207112515,9.27916707925,3.8590428685201124
1782,22,2,0,3,1,0,0,0,2017,38.58671183,10038.53104,23.159702800484606,22.464281951073815,4.714308697838298,24.30670775,2.779960114
1783,22,2,1,3,1,0,0,0,2017,30.90200423,7209.103068,23.1596047421356,22.464276284626372,4.714297207112515,21.05598559,3.594723149193243
1784,22,2,2,3,1,0,0,0,2017,47.30687637,12823.75197,23.1596047421356,22.464276284626372,4.714297207112515,27.8610969,3.594723149193243
1785,22,3,0,3,1,0,0,0,2017,28.7917857,6474.272446,23.159702800484606,22.464281951073815,4.714308697838298,22.15378111,8.927345538
1786,22,3,1,3,1,0,0,0,2017,25.68534449,4453.101832,23.1596047421356,22.464276284626372,4.714297207112515,17.12489308,7.592938088637352
1787,22,3,2,3,1,0,0,0,2017,31.45509927,8430.093981,23.1596047421356,22.464276284626372,4.714297207112515,26.84109625,7.592938088637352
1788,22,5,0,3,1,0,0,0,2017,20.049806196379205,5508.704781667584,23.159702800484606,22.464281951073815,4.714308697838298,17.978231718131127,2.031144211
1789,22,1,0,3,1,0,0,0,2017,14.43048484,5180.76257,23.159702800484606,22.464281951073815,4.714308697838298,18.08145145,2.86086372
1790,22,1,1,3,1,0,0,0,2017,9.544192295,3669.128115,23.1596047421356,22.464276284626372,4.714297207112515,12.04618938,2.797125487694865
1791,22,1,2,3,1,0,0,0,2017,20.04048296,6639.595642,23.1596047421356,22.464276284626372,4.714297207112515,23.92155207,2.797125487694865
1792,22,0,0,3,1,0,0,0,2018,19.82743665,5872.91435,23.12072166,13.93261114,2.0,21.10318447,5.460154757
1793,22,0,1,3,1,0,0,0,2018,15.3917943,4295.960499,20.934862572110028,22.18795632459008,4.657168060697678,15.34877291,4.118521081030485
1794,22,0,2,3,1,0,0,0,2018,25.13173279,7433.887027,20.934862572110028,22.18795632459008,4.657168060697678,26.89515981,4.118521081030485
1795,22,4,0,3,1,0,0,0,2018,22.163371758,4293.190228,20.934862572110028,22.18795632459008,4.657168060697678,6.2573400788,5.779665015
1796,22,4,1,3,1,0,0,0,2018,18.401207674,4234.486765,20.93477455574454,22.187950010729406,4.6571554600722465,4.071460255,2.906658600678256
1797,22,4,2,3,1,0,0,0,2018,29.004759588000002,4435.834355,20.93477455574454,22.187950010729406,4.6571554600722465,9.7040376516,2.906658600678256
1798,22,2,0,3,1,0,0,0,2018,41.78342931,11204.60225,20.934862572110028,22.18795632459008,4.657168060697678,28.65926019,3.440467954
1799,22,2,1,3,1,0,0,0,2018,39.72258347,8529.86988,20.93477455574454,22.187950010729406,4.6571554600722465,21.49181509,2.593482813704656
1800,22,2,2,3,1,0,0,0,2018,43.27270966,13824.70717,20.93477455574454,22.187950010729406,4.6571554600722465,36.23481901,2.593482813704656
1801,22,3,0,3,1,0,0,0,2018,27.2382794,6574.813907,20.934862572110028,22.18795632459008,4.657168060697678,24.68898213,8.826542675
1802,22,3,1,3,1,0,0,0,2018,20.87755199,4619.739771,20.93477455574454,22.187950010729406,4.6571554600722465,17.28830022,5.7179309957919955
1803,22,3,2,3,1,0,0,0,2018,33.83439364,8473.620656,20.93477455574454,22.187950010729406,4.6571554600722465,31.79770237,5.7179309957919955
1804,22,5,0,3,1,0,0,0,2018,21.780713409947058,5408.049314027343,20.934862572110028,22.18795632459008,4.657168060697678,20.039054042609358,6.640625
1805,22,1,0,3,1,0,0,0,2018,15.12865801,4832.850223,20.934862572110028,22.18795632459008,4.657168060697678,18.93575658,1.929081654
1806,22,1,1,3,1,0,0,0,2018,10.56792868,3499.680533,20.93477455574454,22.187950010729406,4.6571554600722465,13.62227918,2.2058923274578808
1807,22,1,2,3,1,0,0,0,2018,20.5200312,6117.281615,20.93477455574454,22.187950010729406,4.6571554600722465,24.28664612,2.2058923274578808
1808,22,0,0,3,1,0,0,0,2019,20.38382371,6455.177055,23.12072166,13.93261114,2.6,26.9276362,5.460154757
1809,22,0,1,3,1,0,0,0,2019,15.76076911,4619.951707,20.934862572110028,22.18795632459008,4.614303213126886,19.83559387,3.8586374682499076
1810,22,0,2,3,1,0,0,0,2019,25.79944196,8280.896588,20.934862572110028,22.18795632459008,4.614303213126886,33.98119298,3.8586374682499076
1811,22,4,0,3,1,0,0,0,2019,23.906145006,5691.099041,20.934862572110028,22.18795632459008,4.614303213126886,18.9405505,5.779665015
1812,22,4,1,3,1,0,0,0,2019,18.166175484,4734.565458,20.93477455574454,22.187950010729406,4.61429446450612,3.9557695455,2.906658600678256
1813,22,4,2,3,1,0,0,0,2019,30.4510874125,7106.349795,20.93477455574454,22.187950010729406,4.61429446450612,11.949932497399999,2.906658600678256
1814,22,2,0,3,1,0,0,0,2019,48.27867019,13439.2931,20.934862572110028,22.18795632459008,4.614303213126886,44.35222843,3.440467954
1815,22,2,1,3,1,0,0,0,2019,40.72587555,10212.50056,20.93477455574454,22.187950010729406,4.61429446450612,33.50709156,2.591982106447204
1816,22,2,2,3,1,0,0,0,2019,57.48032347,16670.96185,20.93477455574454,22.187950010729406,4.61429446450612,55.83314791,2.591982106447204
1817,22,3,0,3,1,0,0,0,2019,29.19630811,7309.665006,20.934862572110028,22.18795632459008,4.614303213126886,31.90934013,8.826542675
1818,22,3,1,3,1,0,0,0,2019,19.96493656,5058.792556,20.93477455574454,22.187950010729406,4.61429446450612,23.27874178,5.918260914385709
1819,22,3,2,3,1,0,0,0,2019,38.85671194,9516.246708,20.93477455574454,22.187950010729406,4.61429446450612,40.24038008,5.918260914385709
1820,22,5,0,3,1,0,0,0,2019,22.852121494794208,5748.961023874429,20.934862572110028,22.18795632459008,4.614303213126886,22.970113509038978,6.640625
1821,22,1,0,3,1,0,0,0,2019,14.43514006,5060.812112,20.934862572110028,22.18795632459008,4.614303213126886,23.0859088,1.929081654
1822,22,1,1,3,1,0,0,0,2019,11.82110262,3635.749721,20.93477455574454,22.187950010729406,4.61429446450612,16.53306692,2.2058923274578808
1823,22,1,2,3,1,0,0,0,2019,17.61582091,6442.228053,20.93477455574454,22.187950010729406,4.61429446450612,29.48896962,2.2058923274578808
1824,22,0,0,3,1,0,0,0,2020,21.71611087,6957.588699,23.12072166,13.93261114,1.5,35.41535441,5.460154757
1825,22,0,1,3,1,0,0,0,2020,16.08436513,4989.693999,25.110676904610965,22.049959398024114,4.39998628822147,25.62964669,4.597876571465974
1826,22,0,2,3,1,0,0,0,2020,28.09816049,8901.576441,25.110676904610965,22.049959398024114,4.39998628822147,45.07400859,4.597876571465974
1827,22,4,0,3,1,0,0,0,2020,14.72278838,5821.429518,25.110676904610965,22.049959398024114,4.39998628822147,16.45271236,5.779665015
1828,22,4,1,3,1,0,0,0,2020,19.584460516,4560.943839,25.110703399740373,22.04994929993525,4.399993143484011,3.5512824954999997,2.906658600678256
1829,22,4,2,3,1,0,0,0,2020,30.82877,7607.262046,25.110703399740373,22.04994929993525,4.399993143484011,13.944455845599999,2.906658600678256
1830,22,2,0,3,1,0,0,0,2020,53.4719779,14781.38839,25.110676904610965,22.049959398024114,4.39998628822147,59.51962461,3.440467954
1831,22,2,1,3,1,0,0,0,2020,44.99269232,11192.45178,25.110703399740373,22.04994929993525,4.399993143484011,49.38755608,2.591982106447204
1832,22,2,2,3,1,0,0,0,2020,63.62426756,18335.06395,25.110703399740373,22.04994929993525,4.399993143484011,71.32525219,2.591982106447204
1833,22,3,0,3,1,0,0,0,2020,30.10665852,8091.462571,25.110676904610965,22.049959398024114,4.39998628822147,40.01991849,8.826542675
1834,22,3,1,3,1,0,0,0,2020,19.34947511,5786.646113,25.110703399740373,22.04994929993525,4.399993143484011,27.48041395,5.918260914385709
1835,22,3,2,3,1,0,0,0,2020,42.34384872,10335.88116,25.110703399740373,22.04994929993525,4.399993143484011,52.17814368,5.918260914385709
1836,22,5,0,3,1,0,0,0,2020,23.907385500073822,6138.009556954185,25.110676904610965,22.049959398024114,4.39998628822147,29.773302460858805,6.640625
1837,22,1,0,3,1,0,0,0,2020,15.18712899,5396.941664,25.110676904610965,22.049959398024114,4.39998628822147,31.81634039,1.929081654
1838,22,1,1,3,1,0,0,0,2020,11.75999645,3797.487764,25.110703399740373,22.04994929993525,4.399993143484011,21.90902621,2.2058923274578808
1839,22,1,2,3,1,0,0,0,2020,19.1459445,6955.939641,25.110703399740373,22.04994929993525,4.399993143484011,41.39719057,2.2058923274578808
1840,22,0,0,3,1,0,0,0,2021,23.09546424,7368.955042,23.12072166,13.93261114,1.5,40.66216659,5.460154757
1841,22,0,1,3,1,0,0,0,2021,16.18068199,5061.972845,20.934862572110028,22.18795632459008,3.8714438502675046,26.79831627,4.597876571465974
1842,22,0,2,3,1,0,0,0,2021,31.0112146,9616.494072,20.934862572110028,22.18795632459008,3.8714438502675046,54.11425717,4.597876571465974
1843,22,4,0,3,1,0,0,0,2021,15.64204386,4003.887765,20.934862572110028,22.18795632459008,3.8714438502675046,14.60474096,5.779665015
1844,22,4,1,3,1,0,0,0,2021,17.73836607,2381.205262,21.824213062420984,25.073537869670236,4.699984915664823,4.010496122999999,2.8297134149882592
1845,22,4,2,3,1,0,0,0,2021,26.590743377499997,6019.569731,21.824213062420984,25.073537869670236,4.699984915664823,15.568846459399998,2.8297134149882592
1846,22,2,0,3,1,0,0,0,2021,54.34901551,15380.77941,20.934862572110028,22.18795632459008,3.8714438502675046,70.6056855,3.440467954
1847,22,2,1,3,1,0,0,0,2021,37.94538539,10595.06588,21.824213062420984,25.073537869670236,4.699984915664823,53.62935871,3.0494709192726392
1848,22,2,2,3,1,0,0,0,2021,75.83659237,20232.29017,21.824213062420984,25.073537869670236,4.699984915664823,88.99760932,3.0494709192726392
1849,22,3,0,3,1,0,0,0,2021,33.52047469,8675.48945,20.934862572110028,22.18795632459008,3.8714438502675046,47.45122002,8.826542675
1850,22,3,1,3,1,0,0,0,2021,20.3364733,5936.308392,21.824213062420984,25.073537869670236,4.699984915664823,31.94806904,5.918260914385708
1851,22,3,2,3,1,0,0,0,2021,49.18150438,11303.06514,21.824213062420984,25.073537869670236,4.699984915664823,62.43018524,5.918260914385708
1852,22,5,0,3,1,0,0,0,2021,24.00630412401261,6683.704882228409,20.934862572110028,22.18795632459008,3.8714438502675046,33.514438805676356,6.640625
1853,22,1,0,3,1,0,0,0,2021,15.74691006,5823.481479,20.934862572110028,22.18795632459008,3.8714438502675046,36.96274387,1.929081654
1854,22,1,1,3,1,0,0,0,2021,11.89064535,4101.153243,21.824213062420984,25.073537869670236,4.699984915664823,22.54014448,2.2058923274578808
1855,22,1,2,3,1,0,0,0,2021,20.04022009,7480.133481,21.824213062420984,25.073537869670236,4.699984915664823,50.57215546,2.2058923274578808
1856,22,0,0,3,1,0,0,0,2022,23.46968134,7325.964739,23.12072166,13.93261114,1.5,42.12804074,5.460154757
1857,22,0,1,3,1,0,0,0,2022,17.05239496,4953.916605,21.824276688779648,25.07346505551131,4.699969834087235,26.22915263,3.632469244604678
1858,22,0,2,3,1,0,0,0,2022,30.51356848,9621.455208,21.824276688779648,25.07346505551131,4.699969834087235,57.60194559,3.632469244604678
1859,22,4,0,3,1,0,0,0,2022,22.858226262,3182.19659,21.824276688779648,25.07346505551131,4.699969834087235,10.42430880825,5.779665015
1860,22,4,1,3,1,0,0,0,2022,18.341724634,2366.037205,25.110703399740373,22.04994929993525,4.128572016272799,4.4183102645000005,2.8297134149882592
1861,22,4,2,3,1,0,0,0,2022,24.02951029,4131.820207,25.110703399740373,22.04994929993525,4.128572016272799,17.299558642500003,2.8297134149882592
1862,22,2,0,3,1,0,0,0,2022,52.48531836,15086.33122,21.824276688779648,25.07346505551131,4.699969834087235,73.76095872,3.440467954
1863,22,2,1,3,1,0,0,0,2022,41.02138625,9944.244109,25.110703399740373,22.04994929993525,4.128572016272799,58.90913802,3.0494709192726397
1864,22,2,2,3,1,0,0,0,2022,68.48699305,20375.88382,25.110703399740373,22.04994929993525,4.128572016272799,91.63089222,3.0494709192726397
1865,22,3,0,3,1,0,0,0,2022,31.51714481,8617.816605,21.824276688779648,25.07346505551131,4.699969834087235,49.82707989,8.826542675
1866,22,3,1,3,1,0,0,0,2022,19.75122127,5790.368358,25.110703399740373,22.04994929993525,4.128572016272799,30.67478634,5.7179309957919955
1867,22,3,2,3,1,0,0,0,2022,45.40791027,11293.71449,25.110703399740373,22.04994929993525,4.128572016272799,68.51068322,5.7179309957919955
1868,22,5,0,3,1,0,0,0,2022,23.705794768129426,6660.484828532457,21.824276688779648,25.07346505551131,4.699969834087235,37.624696506860246,6.640625
