,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Crime Incidents | Violent Crime,Births | Low Birthweight,Cancer | All Cancer Deaths,Deaths | Deaths from All Causes,Respiratory Infection | COVID-19 Deaths,Population | Children,"Health Insurance | Uninsured, All Ages"
6156,4,5,0,3,1,1,0,0,2017,375.3001250071533,6.842001190852206,136.6469767286035,588.0632848765727,71.37313970812423,19.820048431980688,14.81417756
6157,4,1,0,3,1,1,0,0,2017,375.3001250071533,5.685182992,149.6226209,622.5390333,42.105888732828674,19.820048431980688,5.837174109
6158,4,1,1,3,1,1,0,0,2017,375.30072625826756,5.61636502944401,134.0186143,533.9521045,31.776989341153698,19.819794043334568,4.897630373057762
6159,4,1,2,3,1,1,0,0,2017,375.30072625826756,5.61636502944401,169.2318646,716.3101028,55.853142289027225,19.819794043334568,4.897630373057762
6160,4,0,0,3,1,1,0,0,2018,373.1304321,6.941916594,132.4384902,575.6357553,60.18338828365639,18.96889205,6.874510135
6161,4,0,1,3,1,1,0,0,2018,374.63623173878386,6.899079398069881,114.7812238,487.2509736,42.28093941770475,19.606353008019315,8.369555883241691
6162,4,0,2,3,1,1,0,0,2018,374.63623173878386,6.899079398069881,155.9752805,677.5039469,82.12486885323159,19.606353008019315,8.369555883241691
6163,4,4,0,3,1,1,0,0,2018,374.63623173878386,8.203403648,111.5981878,436.6869705,58.78680369467279,19.606353008019315,4.987583741
6164,4,4,1,3,1,1,0,0,2018,374.6627108070727,8.344731663106959,99.68932411,388.9065215,39.52213196749664,19.60660739666544,6.046292804807934
6165,4,4,2,3,1,1,0,0,2018,374.6627108070727,8.344731663106959,128.2780515,498.2828503,93.54056905789078,19.60660739666544,6.046292804807934
6166,4,2,0,3,1,1,0,0,2018,374.63623173878386,9.172077922,180.9363099,867.7230398,81.79060288562113,19.606353008019315,6.717669955
6167,4,2,1,3,1,1,0,0,2018,374.6627108070727,9.722628571213273,163.4449298,733.1339434,61.907547603949425,19.60660739666544,7.991592319405089
6168,4,2,2,3,1,1,0,0,2018,374.6627108070727,9.722628571213273,209.0112374,1032.010412,109.28606776436615,19.60660739666544,7.991592319405089
6169,4,3,0,3,1,1,0,0,2018,374.63623173878386,6.45417874,112.7485199,508.1373648,139.16478246246118,19.606353008019315,12.47159329
6170,4,3,1,3,1,1,0,0,2018,374.6627108070727,6.260001820876706,100.2331763,438.6227371,91.29598358417113,19.60660739666544,15.243204452599722
6171,4,3,2,3,1,1,0,0,2018,374.6627108070727,6.260001820876706,130.9792229,594.9530983,208.6432871148968,19.60660739666544,15.243204452599722
6172,4,5,0,3,1,1,0,0,2018,374.63623173878386,6.899079398069881,134.42646402051733,598.6006051356362,61.92263948409483,19.606353008019315,10.70842451
6173,4,1,0,3,1,1,0,0,2018,374.63623173878386,5.446350319,144.2795804,627.1679113,40.136283576438835,19.606353008019315,3.643124294
6174,4,1,1,3,1,1,0,0,2018,374.6627108070727,5.551341130973912,124.5875563,528.3390295,30.404947672768856,19.60660739666544,4.582668029942239
6175,4,1,2,3,1,1,0,0,2018,374.6627108070727,5.551341130973912,169.6862161,734.9613556,51.45915095730291,19.60660739666544,4.582668029942239
6176,4,0,0,3,1,1,0,0,2019,361.7164573,7.028760604,127.9813796,593.3276895,57.152528744063154,18.96889205,6.874510135
6177,4,0,1,3,1,1,0,0,2019,379.15380267403725,6.951789022377279,109.9933377,497.1860234,40.20362722316055,19.3926712579398,7.868405204263889
6178,4,0,2,3,1,1,0,0,2019,379.15380267403725,6.951789022377279,151.971769,704.3513999,77.84876231000537,19.3926712579398,7.868405204263889
6179,4,4,0,3,1,1,0,0,2019,379.15380267403725,8.18230563,115.5209347,477.0283456,54.738236230420014,19.3926712579398,4.987583741
