,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Life Expectancy at Birth | Life Expectancy,Births | Preterm Births,"Housing | Homeless, Children",Diabetes and Obesity | Diabetes Deaths,Housing | Renters vs. Owners,Deaths | Racial Disparity in Police Killings
5779,17,4,0,3,1,0,0,0,2020,79.91821051,8.132421734,7.616621840861944,32.31661296,0.645263672,3.291606097849954
5780,17,4,1,3,1,0,0,0,2020,79.7909258,9.167085920578513,7.616615006310273,24.40492115,0.8429197213923252,3.2916096263881034
5781,17,4,2,3,1,0,0,0,2020,80.17027572,9.167085920578513,7.616615006310273,30.82877,0.8429197213923252,3.2916096263881034
5782,17,2,0,3,1,0,0,0,2020,71.26860983,11.93329859,7.616621840861944,71.26791387,2.141843972,3.291606097849954
5783,17,2,1,3,1,0,0,0,2020,76.21255961,11.574588097652219,7.616615006310273,43.9067525,2.364303915611848,3.2916096263881034
5784,17,2,2,3,1,0,0,0,2020,66.48282867,11.574588097652219,7.616615006310273,58.646781495999996,2.364303915611848,3.2916096263881034
5785,17,3,0,3,1,0,0,0,2020,72.85660846,9.641611164,7.616621840861944,29.15659936,1.791438648,3.291606097849954
5786,17,3,1,3,1,0,0,0,2020,82.62175038,9.628859463286082,7.616615006310273,22.08304101,1.7262047154687614,3.2916096263881034
5787,17,3,2,3,1,0,0,0,2020,78.852242905,9.628859463286082,7.616615006310273,25.29944053,1.7262047154687614,3.2916096263881034
5788,17,5,0,3,1,0,0,0,2020,80.2075120952532,9.374322054040476,7.616621840861944,23.907385500073822,1.512926577,3.291606097849954
5789,17,1,0,3,1,0,0,0,2020,79.00169299,7.678004184,7.616621840861944,26.12789923,0.745822098,3.291606097849954
5790,17,1,1,3,1,0,0,0,2020,81.53122887,7.991696438192508,7.616615006310273,20.4309363,0.7281443756396887,3.2916096263881034
5791,17,1,2,3,1,0,0,0,2020,76.22554906,7.991696438192508,7.616615006310273,32.9029405,0.7281443756396887,3.2916096263881034
5792,17,0,0,3,1,0,0,0,2021,76.21841697,8.788996981,7.415730337,29.53620531,0.876576505,5.520490492
5793,17,0,1,3,1,0,0,0,2021,79.26798164,9.615937146982716,10.656461660350592,22.25763005,0.9954161135345986,3.554254188427157
5794,17,0,2,3,1,0,0,0,2021,73.40185705,9.615937146982716,10.656461660350592,38.16507407,0.9954161135345986,3.554254188427157
5795,17,4,0,3,1,0,0,0,2021,79.48000197,8.504958047,10.656461660350592,34.33856741,0.645263672,3.554254188427157
5796,17,4,1,3,1,0,0,0,2021,81.80064049,9.360281670098685,10.656408947610592,23.36761148,0.8429197213923252,2.6447088976726127
5797,17,4,2,3,1,0,0,0,2021,76.52146012,9.360281670098685,10.656408947610592,26.590743377499997,0.8429197213923252,2.6447088976726127
5798,17,2,0,3,1,0,0,0,2021,67.55241153,12.75787188,10.656461660350592,70.5248317,2.141843972,3.554254188427157
5799,17,2,1,3,1,0,0,0,2021,74.67331616,12.184334649035614,10.656408947610592,46.75891442,2.364303915611848,2.6447088976726127
5800,17,2,2,3,1,0,0,0,2021,62.02926781,12.184334649035614,10.656408947610592,58.66239684,2.364303915611848,2.6447088976726127
5801,17,3,0,3,1,0,0,0,2021,77.38358301,9.382716049,10.656461660350592,32.22579668,1.791438648,3.554254188427157
5802,17,3,1,3,1,0,0,0,2021,81.86519820333334,9.606798480435211,10.656408947610592,32.63141165,1.9393621376151897,2.6447088976726127
5803,17,3,2,3,1,0,0,0,2021,76.5339476575,9.606798480435211,10.656408947610592,40.30698063,1.9393621376151897,2.6447088976726127
5804,17,5,0,3,1,0,0,0,2021,78.54486744766169,9.615937146982716,10.656461660350592,24.00630412401261,1.512926577,3.554254188427157
5805,17,1,0,3,1,0,0,0,2021,77.18396429,8.066017774,10.656461660350592,27.159515,0.745822098,3.554254188427157
5806,17,1,1,3,1,0,0,0,2021,80.39445066,8.092451041358192,10.656408947610592,20.95227355,0.7281443756396887,2.6447088976726127
5807,17,1,2,3,1,0,0,0,2021,74.11681047,8.092451041358192,10.656408947610592,34.31859,0.7281443756396887,2.6447088976726127
5808,17,0,0,3,1,0,0,0,2022,75.63212721,9.020004333,8.071920428,29.67522385,0.876576505,5.520490492
5809,17,0,1,3,1,0,0,0,2022,78.95466536,9.419128184281199,11.296855919042434,22.63632378,1.074441852106015,2.6447231083183094
5810,17,0,2,3,1,0,0,0,2022,72.64569987,9.419128184281199,11.296855919042434,37.74811091,1.074441852106015,2.6447231083183094
5811,17,4,0,3,1,0,0,0,2022,79.4410615,8.886389201,11.296855919042434,38.06149886,0.645263672,2.6447231083183094
5812,17,4,1,3,1,0,0,0,2022,82.76688096,9.232132729749468,11.296919573564187,29.44629538,0.8567323013420517,3.2916096263881034
5813,17,4,2,3,1,0,0,0,2022,74.78981923,9.232132729749468,11.296919573564187,24.02951029,0.8567323013420517,3.2916096263881034
5814,17,2,0,3,1,0,0,0,2022,66.91011097,12.93650794,11.296855919042434,59.19430967,2.141843972,2.6447231083183094
5815,17,2,1,3,1,0,0,0,2022,75.08151733,12.194941605799457,11.296919573564187,42.11329596,2.610971743851255,3.2916096263881034
5816,17,2,2,3,1,0,0,0,2022,60.66671875,12.194941605799457,11.296919573564187,78.43546655,2.610971743851255,3.2916096263881034
5817,17,3,0,3,1,0,0,0,2022,80.78960501,9.759358289,11.296855919042434,60.84630943,1.791438648,2.6447231083183094
5818,17,3,1,3,1,0,0,0,2022,83.18688832333333,9.745985542112107,11.296919573564187,33.71049425,1.7386769980768182,3.2916096263881034
5819,17,3,2,3,1,0,0,0,2022,77.34904384,9.745985542112107,11.296919573564187,34.100326844,1.7386769980768182,3.2916096263881034
