,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Prenatal Care,Heat and Disasters | Climate-related  Disasters,Mental Health | Electronic Bullying,Physical Activity | Teen TV Time,Sexually Transmitted Disease | HIV-Related Deaths
45,20,1,0,2,1,0,0,0,2012,85.90135846,21.169999999999998,15.938417462810138,19.691239895283175,1.562977036
46,20,1,1,2,1,0,0,0,2012,80.20315903,21.169999999999998,16.212173947215366,26.983338347588486,2.594532449234428
47,20,1,2,2,1,0,0,0,2012,80.20315903,21.169999999999998,13.381128317058984,26.301319253903987,2.627560737
48,20,0,0,2,1,0,0,0,2013,74.34513905,41.25,9.45,34.25,2.344095439
49,20,0,1,2,1,0,0,0,2013,70.725549372,21.169999999999998,13.3,37.5,0.910464892
50,20,0,2,2,1,0,0,0,2013,70.725549372,21.169999999999998,6.8,36.2,3.727520888
51,20,4,0,2,1,0,0,0,2013,84.21779989,21.169999999999998,11.511946987274694,22.82158245570977,1.254056084754498
52,20,4,1,2,1,0,0,0,2013,72.243641422,21.169999999999998,14.09574912873308,33.543160444138074,1.3173083084112118
53,20,4,2,2,1,0,0,0,2013,72.243641422,21.169999999999998,7.516003135111142,33.34900621437926,2.006805250489488
54,20,2,0,2,1,0,0,0,2013,69.14833615,21.169999999999998,7.7,50.8,12.39971529
55,20,2,1,2,1,0,0,0,2013,64.681495956,21.169999999999998,10.59991848000671,44.199959240003366,4.487995266
56,20,2,2,2,1,0,0,0,2013,64.681495956,21.169999999999998,7.999388600050329,43.51998369600135,20.27654521
57,20,3,0,2,1,0,0,0,2013,62.11494006,21.169999999999998,7.1,33.1,2.21842541
58,20,3,1,2,1,0,0,0,2013,62.06364547799999,21.169999999999998,12.138418512130185,35.12014673598792,1.2585592638245797
59,20,3,2,2,1,0,0,0,2013,62.06364547799999,21.169999999999998,7.8392744720597225,34.44017119198591,3.616674812
60,20,5,0,2,1,0,0,0,2013,70.725549372,21.169999999999998,10.51997261220654,33.70001407783776,3.1772147208
61,20,1,0,2,1,0,0,0,2013,87.0274811,21.169999999999998,13.5,21.5,1.294630668
62,20,1,1,2,1,0,0,0,2013,80.873692506,21.169999999999998,14.39918480006711,26.96207060782956,2.6267910719004166
63,20,1,2,2,1,0,0,0,2013,80.873692506,21.169999999999998,10.100040759996643,26.282095063827544,2.121226351
64,20,0,0,2,1,0,0,0,2014,76.01473417,41.25,9.45,34.25,1.831521166
65,20,0,1,2,1,0,0,0,2014,71.79196961400001,21.169999999999998,13.520025431954734,33.09718798452118,1.4180052466666666
66,20,0,2,2,1,0,0,0,2014,71.79196961400001,21.169999999999998,7.202818708098487,32.87716924518612,2.93424353
67,20,4,0,2,1,0,0,0,2014,84.22058422,21.169999999999998,12.204493114650512,23.090636067123445,1.1786622865295902
68,20,4,1,2,1,0,0,0,2014,72.820781362,21.17,14.10878236801576,32.202659029846714,1.5325487138937544
69,20,4,2,2,1,0,0,0,2014,72.820781362,21.17,8.097123527436032,31.562170840231985,2.0065550872388944
70,20,2,0,2,1,0,0,0,2014,70.5107084,21.169999999999998,8.605737805491971,45.000274397406336,10.7270506
71,20,2,1,2,1,0,0,0,2014,65.12569067199999,21.17,10.9539427189465,37.740975724773676,4.2566410585
72,20,2,2,2,1,0,0,0,2014,65.12569067199999,21.17,7.654536570030177,37.52447944616736,17.83390261
73,20,3,0,2,1,0,0,0,2014,65.08400681,21.169999999999998,9.02282406219422,30.957143813231383,1.143673925
74,20,3,1,2,1,0,0,0,2014,64.00858856400001,21.17,10.71323009764609,30.528504852016468,1.1277970108009696
75,20,3,2,2,1,0,0,0,2014,64.00858856400001,21.17,7.235961812631,30.588683007341572,3.956159447965517
76,20,5,0,2,1,0,0,0,2014,71.79196961400001,21.169999999999998,9.320003327488923,33.740013053995014,2.8013706414
77,20,1,0,2,1,0,0,0,2014,87.5874748,21.169999999999998,15.122824062194221,20.145654817008104,1.182430186
78,20,1,1,2,1,0,0,0,2014,81.55779829999999,21.17,12.979940614891634,26.587957604521264,2.594111850373371
79,20,1,2,2,1,0,0,0,2014,81.55779829999999,21.17,11.360343529130313,25.422863266721546,1.878997517
80,20,0,0,2,1,0,0,0,2015,77.74725275,41.25,9.45,34.25,1.679227041
81,20,0,1,2,1,0,0,0,2015,72.97804706000001,21.169999999999998,12.1,30.9,1.46759774325
82,20,0,2,2,1,0,0,0,2015,72.97804706000001,21.169999999999998,5.6,32.5,2.891999094
83,20,4,0,2,1,0,0,0,2015,85.22578961,21.169999999999998,12.808640134246568,21.083596226614425,1.1882185556137712
84,20,4,1,2,1,0,0,0,2015,73.510600838,21.17,12.915747621630542,28.4201505257426,1.4212326739877466
85,20,4,2,2,1,0,0,0,2015,73.510600838,21.17,8.47229244764899,28.79566515779562,2.090825333821617
86,20,2,0,2,1,0,0,0,2015,72.07706519,21.169999999999998,8.7,45.4,10.40221399
87,20,2,1,2,1,0,0,0,2015,65.993307094,21.17,10.200163039986577,39.738703832106694,4.329150622666666
88,20,2,2,2,1,0,0,0,2015,65.993307094,21.17,7.659584248034223,39.79930708005704,17.4093126
89,20,3,0,2,1,0,0,0,2015,68.27919834,21.169999999999998,8.1,30.1,1.6511349084117646
90,20,3,1,2,1,0,0,0,2015,65.94622786,21.17,9.780260863978526,31.099510880040267,1.037113258698071
91,20,3,2,2,1,0,0,0,2015,65.94622786,21.17,7.239682072026171,30.88034238397182,3.6487708876956524
92,20,5,0,2,1,0,0,0,2015,72.97804706,21.169999999999998,9.320003327488925,33.740013053995014,2.6380099422000005
93,20,1,0,2,1,0,0,0,2015,87.8587847,21.169999999999998,13.0,19.1,1.218955831
94,20,1,1,2,1,0,0,0,2015,82.14595965199999,21.17,13.918883176091937,26.578711984106032,2.5885875867270225
95,20,1,2,2,1,0,0,0,2015,82.14595965199999,21.17,11.378304384139579,26.35954348803758,2.106998379
96,20,0,0,2,1,0,0,0,2016,80.05136575,41.25,9.45,34.25,1.367627992
97,20,0,1,2,1,0,0,0,2016,73.75510809800001,21.169999999999998,12.42286421791222,27.908563206210125,1.558034656
98,20,0,2,2,1,0,0,0,2016,73.75510809800001,21.169999999999998,6.639997322952134,28.108523050492128,2.409359653
99,20,4,0,2,1,0,0,0,2016,86.3858207,21.169999999999998,11.497366898756125,20.393961624490217,1.2408483650741957
100,20,4,1,2,1,0,0,0,2016,74.882388924,21.169999999999998,12.015608705693685,26.73827532788052,1.623215477776759
101,20,4,2,2,1,0,0,0,2016,74.882388924,21.169999999999998,8.473034870830986,26.61861669247029,2.1876282208700735
102,20,2,0,2,1,0,0,0,2016,74.03080191,21.169999999999998,8.902878941675485,39.94862076273925,5.80365385
103,20,2,1,2,1,0,0,0,2016,66.616483176,21.169999999999998,10.642197249009604,36.979083660334695,4.683710233333333
