,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,2.281222817,407.8749225,8.664632288,45.25476323,1.397125786,8.936020617,14.9
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.8205765244,625.02879166,11.2426536396,54.810098488,0.5330803778,12.527006717399999,18.74
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.8205765244,625.02879166,11.2426536396,54.810098488,0.5330803778,12.527006717399999,18.74
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,3.224149738,625.02879166,3.617902054,44.24440576,0.5330803778,9.073924674,18.74
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,2.5753551518,625.02879166,5.273260930999999,56.690432314,0.5330803778,13.211493636799998,18.74
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,2.5753551518,625.02879166,5.273260930999999,56.690432314,0.5330803778,13.211493636799998,18.74
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,3.419585418,625.02879166,14.37688559,30.25016458,0.5330803778,27.12310731,18.74
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,2.3327936814,625.02879166,14.310176436,36.109216746,0.5330803778,32.218236927999996,18.74
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,2.3327936814,625.02879166,14.310176436,36.109216746,0.5330803778,32.218236927999996,18.74
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,2.112530334,625.02879166,7.586191597,34.89054936,0.5330803778,24.69164386,18.74
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.553533469,625.02879166,6.6345908662,42.58458288600001,0.5330803778,26.755282143999995,18.74
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.553533469,625.02879166,6.6345908662,42.58458288600001,0.5330803778,26.755282143999995,18.74
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,0.0,625.02879166,12.78931043,41.6015625,0.5330803778,26.10677083,18.74
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,2.068912277,625.02879166,8.98473753,52.28315984,0.5330803778,8.398955172,18.74
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,1.7134505607999997,625.02879166,12.27475544,64.009299598,0.5330803778,11.7291212854,18.74
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,1.7134505607999997,625.02879166,12.27475544,64.009299598,0.5330803778,11.7291212854,18.74
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,2.281222817,414.8365809,8.664632288,45.25476323,1.397125786,8.936020617,14.3
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.8205765244000003,628.24840178,11.242653639599999,54.810098488,0.5330803778,12.5270067174,18.38
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.8205765244000003,628.24840178,11.242653639599999,54.810098488,0.5330803778,12.5270067174,18.38
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,3.224149738,628.24840178,3.617902054,44.24440576,0.5330803778,9.073924674,18.38
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,2.5753551518,628.24840178,5.273260930999999,56.690432314,0.5330803778,13.211493636800002,18.38
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,2.5753551518,628.24840178,5.273260930999999,56.690432314,0.5330803778,13.211493636800002,18.38
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,3.419585418,628.24840178,14.37688559,30.25016458,0.5330803778,27.12310731,18.38
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,2.3327936814000005,628.24840178,14.310176435999999,36.109216746,0.5330803778,32.218236928,18.38
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,2.3327936814000005,628.24840178,14.310176435999999,36.109216746,0.5330803778,32.218236928,18.38
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,2.112530334,628.24840178,7.586191597,34.89054936,0.5330803778,24.69164386,18.38
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.553533469,628.24840178,6.634590866200001,42.584582886,0.5330803778,26.755282144000002,18.38
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.553533469,628.24840178,6.634590866200001,42.584582886,0.5330803778,26.755282144000002,18.38
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,0.0,628.24840178,12.78931043,41.6015625,0.5330803778,26.10677083,18.38
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,2.068912277,628.24840178,8.98473753,52.28315984,0.5330803778,8.398955172,18.38
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,1.7134505608000001,628.24840178,12.27475544,64.00929959800001,0.5330803778,11.729121285400002,18.38
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,1.7134505608000001,628.24840178,12.27475544,64.00929959800001,0.5330803778,11.729121285400002,18.38
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.502984828,382.1875925,9.2526429,44.44300001,1.356455759,7.84487058,13.3
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,1.7968248537999998,635.4584988199999,11.0295032584,54.65148842999999,0.5747555806,11.532242642000002,18.0
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,1.7968248537999998,635.4584988199999,11.0295032584,54.65148842999999,0.5747555806,11.532242642000002,18.0
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,2.780056119,635.4584988199999,4.88227665,44.28707735,0.5747555806,8.032679349,18.0
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,2.5365321711999997,635.4584988199999,5.584307068199999,58.281561468,0.5747555806,12.052640035399998,18.0
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,2.5365321711999997,635.4584988199999,5.584307068199999,58.281561468,0.5747555806,12.052640035399998,18.0
